Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,red,green,nir,swir16,swir22,NDMI,MNDWI,NDVI,NDTI,NDBI,SAVI,pet,ppt,tmax,aet,def,q,vpd,ws,soil,elevation,Month,Quarter,Week_of_year,season_autumn,season_spring,season_summer,season_winter,Month_sin,Month_cos,Week_of_year_sin,Week_of_year_cos,dist_johannesburg,dist_cape_town
-34.04,22.133,2014-05-03,31.803,351.5,20.0,7833.0,8945.0,9221.0,19677.0,13359.5,10232.0,0.191,-0.183,0.375,-0.015,-0.191,0.562,152.4,21.8,25.89,20.8,131.6,1.1,0.75,3.73,1.4,5.231,5,2,18,1,0,0,0,0.5,-0.866,0.846,-0.534,1040.033,342.838
-26.97,27.211,2014-05-05,262.325,541.0,108.0,10490.0,10666.0,10808.5,11174.5,9706.0,8655.0,0.07,0.054,0.023,-0.007,-0.07,0.035,170.4,108.4,28.98,103.1,67.3,5.4,1.33,2.47,2.4,1315.0,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,119.141,1143.309
-26.45,28.086,2014-05-05,124.254,648.0,171.0,8766.0,10468.5,9667.5,14835.0,16195.5,13290.0,-0.044,-0.252,0.173,0.04,0.044,0.259,159.7,154.3,27.4,146.9,12.8,7.7,1.1,2.5,3.8,1470.731,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,27.479,1245.852
-27.935,26.127,2014-05-05,210.124,995.0,46.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,194.8,54.6,31.07,51.9,142.9,2.7,1.68,3.16,0.5,1248.788,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,270.657,991.803
-29.033,23.983,2013-07-24,195.565,1356.41,10.0,8535.0,10524.0,9717.5,14113.5,14123.5,12260.0,-0.0,-0.185,0.146,0.04,0.0,0.219,219.8,38.3,35.67,36.4,183.4,1.9,2.5,2.81,0.2,999.13,7,3,30,0,0,0,1,-0.5,-0.866,-0.403,-0.915,509.259,757.959
-28.142,26.418,2014-05-05,229.566,547.0,36.0,10755.0,12080.0,11364.0,15330.5,16431.0,13208.0,-0.035,-0.182,0.119,0.031,0.035,0.178,191.9,61.0,30.81,57.9,134.0,3.0,1.68,3.02,0.5,1266.673,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,269.155,996.912
-28.117,26.725,2014-05-05,209.818,994.0,29.0,10359.0,11569.0,10991.0,15145.0,14202.0,11491.0,0.032,-0.127,0.134,0.026,-0.032,0.201,186.2,64.5,30.31,61.3,124.9,3.2,1.61,2.86,0.5,1281.81,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,249.703,1021.282
-27.671,27.237,2014-05-05,185.984,289.4,112.0,10766.0,11656.0,11491.0,13582.5,13334.5,11526.5,0.009,-0.074,0.076,0.007,-0.009,0.114,177.9,80.4,29.74,76.4,101.5,4.0,1.46,2.7,0.6,1337.107,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,181.846,1091.774
-32.503,19.536,2014-05-05,10.0,90.9,20.0,9470.5,12375.0,10943.0,16067.0,16280.0,13908.5,-0.007,-0.196,0.13,0.061,0.007,0.195,233.8,0.6,32.55,0.6,233.2,0.0,2.01,3.67,0.4,380.206,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,1081.497,189.661
-27.01,26.698,2014-05-06,307.062,576.0,63.0,9511.0,9477.0,9598.5,10542.0,8961.0,8179.0,0.081,0.034,0.053,-0.006,-0.081,0.08,180.0,91.9,29.7,87.3,92.7,4.6,1.43,2.86,0.6,1281.681,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,161.467,1104.476
-29.642,30.688,2014-05-06,61.271,297.1,20.0,8163.0,8780.0,8777.0,12479.0,11593.0,9682.0,0.037,-0.138,0.174,0.0,-0.037,0.261,140.5,113.9,27.65,128.6,11.9,5.7,0.84,2.78,63.8,261.53,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,461.713,1252.803
-25.128,27.629,2014-05-06,171.48,559.0,152.0,8934.0,10794.5,9835.5,15010.0,17118.5,14563.5,-0.066,-0.27,0.163,0.046,0.066,0.245,173.4,185.3,31.48,173.4,0.0,9.3,1.52,2.27,6.9,951.591,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,126.99,1322.331
-25.206,27.558,2014-05-06,193.075,806.0,37.0,8620.5,9951.0,9654.5,14189.5,12292.0,10662.0,0.072,-0.12,0.176,0.015,-0.072,0.263,174.0,182.3,31.42,173.3,0.7,9.1,1.51,2.33,4.7,950.863,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,121.478,1311.05
-24.695,27.409,2014-05-06,166.662,713.0,51.0,8502.5,9607.0,9576.5,13360.0,11450.0,9804.0,0.077,-0.089,0.163,0.002,-0.077,0.245,178.1,182.4,32.2,173.3,4.8,9.1,1.66,2.34,2.6,912.183,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,179.789,1345.626
-26.006,29.254,2014-05-06,166.174,551.0,20.0,8128.5,8942.0,8840.0,11993.0,11786.5,9925.0,0.009,-0.143,0.146,0.006,-0.009,0.219,149.3,221.3,26.61,149.3,0.0,20.3,0.94,2.29,56.7,1513.484,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,122.249,1364.354
-28.118,26.719,2014-05-06,173.044,1448.0,20.0,10557.0,11666.0,11206.0,14534.5,14875.5,11681.0,-0.012,-0.141,0.109,0.02,0.012,0.164,186.2,64.5,30.31,61.3,124.9,3.2,1.61,2.86,0.5,1276.082,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,250.085,1020.792
-27.399,26.615,2014-05-06,171.487,505.0,107.0,10073.5,10699.5,10656.5,14868.5,12698.5,10330.5,0.079,-0.087,0.163,0.002,-0.079,0.245,187.7,75.8,30.41,72.0,115.7,3.8,1.55,3.03,0.6,1257.285,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,194.675,1067.887
-28.338,31.374,2014-05-06,136.352,354.9,20.0,8784.0,10466.0,9899.0,12044.0,11021.5,9983.0,0.044,-0.054,0.07,0.028,-0.044,0.105,146.9,242.5,28.67,146.9,0.0,40.1,0.95,2.11,61.7,441.0,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,405.174,1379.452
-28.068,31.55,2014-05-06,59.663,215.4,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,154.9,230.4,30.8,154.9,0.0,16.3,1.26,1.87,65.3,240.438,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,403.577,1409.553
-27.496,26.075,2014-05-06,187.051,491.0,23.0,9943.0,11499.0,10698.0,14641.0,15838.0,12208.0,-0.039,-0.194,0.12,0.036,0.039,0.18,192.0,65.6,30.85,62.4,129.6,3.3,1.63,3.11,0.6,1248.754,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,242.857,1022.865
-27.4,26.625,2014-05-06,297.123,525.0,132.0,10016.5,10829.0,10550.5,14301.5,13707.0,10761.0,0.021,-0.13,0.138,0.013,-0.021,0.207,187.7,75.8,30.41,72.0,115.7,3.8,1.55,3.03,0.6,1245.443,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,194.055,1068.478
-28.446,32.325,2014-07-03,268.456,718.0,20.0,8477.5,9557.0,9629.0,18278.0,13170.0,10574.5,0.162,-0.155,0.313,-0.004,-0.162,0.47,140.7,223.9,28.46,140.7,0.0,16.4,0.76,2.77,74.8,6.709,7,3,27,0,0,0,1,-0.5,-0.866,-0.059,-0.998,490.291,1454.959
-26.648,27.089,2014-05-07,310.367,692.0,20.0,8789.5,10620.5,9821.5,15139.5,16729.0,13167.5,-0.05,-0.26,0.175,0.039,0.05,0.263,168.6,118.9,28.79,113.2,55.4,5.9,1.28,2.49,2.9,1352.768,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,107.565,1160.411
-29.651,22.746,2014-05-07,135.531,653.0,20.0,9001.0,11204.0,10106.5,13587.0,15525.0,13686.0,-0.067,-0.211,0.096,0.052,0.067,0.144,248.2,11.3,34.86,10.8,237.4,0.6,2.65,3.48,0.0,949.239,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,646.631,627.257
-24.396,27.09,2014-05-08,184.092,718.0,20.0,8197.5,8946.5,9003.5,12109.5,11599.0,10060.0,0.022,-0.126,0.15,-0.003,-0.022,0.225,175.2,163.4,32.49,155.3,19.9,8.2,1.72,2.27,1.9,873.5,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,223.078,1352.486
-29.162,30.63,2014-05-08,44.805,117.3,20.0,8387.0,9577.5,9246.0,14414.5,13655.0,11277.5,0.027,-0.193,0.202,0.018,-0.027,0.302,138.1,123.1,26.07,130.3,7.8,6.2,0.74,2.61,57.2,955.923,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,415.448,1271.728
-29.033,23.983,2014-08-06,210.815,1343.0,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,229.8,26.7,35.67,25.4,204.4,1.3,2.52,3.08,0.2,999.13,8,3,32,0,0,0,1,-0.866,-0.5,-0.607,-0.795,509.259,757.959
-29.033,23.983,2014-08-20,202.554,1343.0,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,229.8,26.7,35.67,25.4,204.4,1.3,2.52,3.08,0.2,999.13,8,3,34,0,0,0,1,-0.866,-0.5,-0.777,-0.63,509.259,757.959
-29.033,23.983,2014-09-03,200.263,1343.0,20.0,8818.5,10712.0,10030.5,13427.5,14250.5,12608.0,-0.03,-0.174,0.112,0.033,0.03,0.169,229.8,26.7,35.67,25.4,204.4,1.3,2.52,3.08,0.2,999.13,9,3,36,0,1,0,0,-1.0,-0.0,-0.903,-0.43,509.259,757.959
-28.377,24.303,2014-05-08,186.421,1328.0,20.0,9215.0,10759.5,10229.5,13641.0,13898.5,11768.0,-0.009,-0.152,0.118,0.025,0.009,0.177,212.7,35.2,33.58,33.4,179.3,1.8,2.25,2.74,0.2,1010.919,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,441.999,833.202
-34.032,22.053,2014-05-08,19.724,282.3,20.0,7378.0,7722.0,7889.0,9988.0,8707.0,8210.0,0.069,-0.049,0.128,-0.011,-0.069,0.192,153.9,20.2,26.06,19.3,134.6,1.0,0.79,3.52,1.3,57.333,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,1043.539,335.452
-34.04,22.133,2014-05-08,28.354,262.2,20.0,7833.0,8945.0,9221.0,19677.0,13359.5,10232.0,0.191,-0.183,0.375,-0.015,-0.191,0.562,152.4,21.8,25.89,20.8,131.6,1.1,0.75,3.73,1.4,5.231,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,1040.033,342.838
-34.006,22.351,2014-05-08,30.797,588.0,32.0,7989.5,8527.5,8845.0,16524.0,12147.0,9776.5,0.153,-0.157,0.319,-0.018,-0.153,0.479,146.0,29.3,24.9,27.9,118.1,1.5,0.65,3.9,1.7,130.24,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,1025.628,362.865
-23.839,31.641,2014-05-09,88.716,287.6,20.0,8178.0,8996.0,9171.0,10375.5,9054.5,8329.0,0.068,0.006,0.071,-0.01,-0.068,0.107,141.5,185.4,33.14,141.5,0.0,9.3,1.51,1.64,35.4,204.737,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,447.354,1704.853
-27.903,24.616,2014-05-09,224.453,1001.0,42.0,9336.5,11636.0,10580.0,15043.0,14837.0,12667.0,0.007,-0.167,0.128,0.048,-0.007,0.192,210.3,43.0,33.66,40.8,169.5,2.1,2.22,2.76,0.2,1051.134,5,2,19,1,0,0,0,0.5,-0.866,0.777,-0.63,388.936,893.234
-25.991,27.842,2014-05-12,101.723,433.0,37.0,8348.5,9751.5,9191.0,14491.5,14482.5,11799.0,0.0,-0.224,0.196,0.03,-0.0,0.293,160.1,177.9,27.86,160.1,0.0,8.9,1.13,2.42,13.0,1359.537,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,31.532,1265.022
-28.736,29.821,2014-05-12,45.443,116.5,20.0,8023.0,8780.5,8985.0,14166.5,11625.0,9302.5,0.099,-0.128,0.235,-0.012,-0.099,0.352,159.4,110.5,29.41,132.3,27.1,5.5,1.22,2.45,15.9,954.989,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,331.196,1226.288
-31.396,29.265,2014-05-12,81.145,179.6,20.0,9964.0,13792.5,12228.0,11544.5,9155.0,8534.5,0.115,0.144,-0.089,0.06,-0.115,-0.133,133.3,140.3,26.73,133.3,0.0,7.0,0.81,3.22,5.3,104.5,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,589.222,1053.212
-31.555,29.246,2014-05-12,87.762,259.3,124.0,8184.0,8755.0,9282.5,19247.5,13694.5,10124.5,0.169,-0.192,0.375,-0.029,-0.169,0.562,123.6,150.1,25.49,123.6,0.0,7.5,0.64,3.34,24.4,232.405,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,606.135,1046.01
-29.033,23.983,2015-09-23,196.7,1062.0,20.0,9248.5,10971.5,10207.0,14027.0,14829.5,12947.0,-0.028,-0.185,0.122,0.036,0.028,0.183,230.7,5.5,36.78,5.3,225.4,0.3,2.74,2.81,0.1,999.13,9,3,39,0,1,0,0,-1.0,-0.0,-0.996,-0.089,509.259,757.959
-33.818,19.695,2014-05-12,10.0,126.8,20.0,7880.5,8601.0,8542.5,13352.5,10455.0,8967.0,0.122,-0.101,0.216,0.003,-0.122,0.325,200.1,2.2,29.89,3.3,196.8,0.1,1.43,3.65,6.0,167.783,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1166.878,118.584
-33.131,18.863,2014-05-12,28.981,382.0,36.0,9165.5,10928.5,10431.5,14389.0,12909.0,11037.0,0.054,-0.106,0.137,0.023,-0.054,0.205,212.9,1.8,31.14,3.9,209.0,0.1,1.67,3.53,10.0,29.643,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1174.161,97.872
-27.01,26.698,2014-05-13,121.031,569.0,71.0,8153.0,8898.0,8830.0,11203.0,10450.5,9301.5,0.035,-0.084,0.115,0.004,-0.035,0.172,180.0,91.9,29.7,87.3,92.7,4.6,1.43,2.86,0.6,1281.681,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,161.467,1104.476
-25.681,31.783,2014-05-13,134.206,479.0,20.0,8564.0,9893.0,9802.0,13102.5,11471.5,9943.5,0.066,-0.078,0.14,0.005,-0.066,0.209,135.7,212.4,30.21,135.7,0.0,10.6,1.01,1.87,72.8,198.404,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,377.826,1580.094
-25.674,31.575,2014-05-13,26.696,82.7,20.0,8151.5,8866.0,9228.0,17847.5,12570.0,9629.5,0.174,-0.153,0.336,-0.02,-0.174,0.504,142.4,234.8,30.88,142.4,0.0,11.7,1.21,1.82,88.0,270.873,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,357.43,1564.352
-26.648,27.089,2014-05-13,247.407,684.0,20.0,8789.5,10620.5,9821.5,15139.5,16729.0,13167.5,-0.05,-0.26,0.175,0.039,0.05,0.263,168.6,118.9,28.79,113.2,55.4,5.9,1.28,2.49,2.9,1352.768,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,107.565,1160.411
-26.97,27.211,2014-05-13,114.192,546.0,89.0,7761.5,8298.5,8497.0,7998.5,7697.5,7582.0,0.019,0.049,-0.018,-0.012,-0.019,-0.028,170.4,108.4,28.98,103.1,67.3,5.4,1.33,2.47,2.4,1315.0,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,119.141,1143.309
-27.274,28.49,2014-05-13,44.17,116.6,20.0,8712.0,9346.0,9334.0,10756.0,9611.5,8353.0,0.056,-0.015,0.07,0.001,-0.056,0.105,158.8,133.9,27.21,129.2,29.6,6.7,1.08,2.56,7.6,1484.0,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,126.641,1214.179
-26.985,26.632,2014-05-13,315.586,900.0,148.0,8917.0,10632.0,9883.5,15945.5,16166.0,13107.0,-0.007,-0.241,0.2,0.036,0.007,0.3,178.2,93.4,29.79,88.8,89.4,4.7,1.44,2.71,0.6,1277.648,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,165.467,1102.013
-29.16,26.573,2014-05-13,159.0,544.0,20.0,8860.0,10945.5,10056.5,13471.5,14325.0,12504.5,-0.031,-0.175,0.103,0.042,0.031,0.155,192.5,58.2,30.52,55.3,137.2,2.9,1.69,3.07,0.5,1334.742,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,359.321,936.765
-30.568,29.423,2014-05-13,69.07,183.4,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,136.5,135.5,25.37,130.3,6.2,6.8,0.8,2.88,12.8,1243.491,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,503.414,1099.644
-31.104,29.4,2014-05-13,90.594,216.5,20.0,7998.5,8499.5,8590.5,12634.5,10486.5,8974.0,0.093,-0.099,0.196,-0.005,-0.093,0.293,132.6,142.2,26.49,132.6,0.0,7.1,0.82,2.93,8.6,369.233,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,560.458,1075.934
-34.092,21.295,2014-05-13,33.94,416.0,34.0,7966.5,8908.5,9031.5,16641.5,12549.5,9856.5,0.14,-0.163,0.303,-0.007,-0.14,0.454,168.8,11.5,28.04,10.9,157.9,0.6,1.08,3.11,1.1,90.592,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1090.642,265.895
-34.076,20.146,2014-05-13,24.894,788.0,20.0,9051.0,10335.5,9805.0,15637.0,15039.0,11724.5,0.019,-0.211,0.204,0.026,-0.019,0.306,181.7,2.3,29.53,2.3,179.4,0.1,1.36,2.64,2.2,120.598,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1158.262,160.156
-25.46,28.264,2014-05-13,175.549,732.0,168.0,8701.0,9923.0,9492.0,14649.0,13946.0,11098.0,0.025,-0.19,0.192,0.022,-0.025,0.288,164.7,201.2,29.79,164.7,0.0,10.1,1.28,2.31,30.5,1095.909,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,85.618,1337.07
-25.81,27.91,2014-05-14,162.448,795.0,139.0,8549.0,9345.0,9085.0,13905.0,13497.0,10981.0,0.015,-0.195,0.196,0.014,-0.015,0.294,163.7,182.2,28.86,163.7,0.0,9.1,1.23,2.41,13.5,1180.939,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,46.05,1284.284
-24.184,30.824,2014-05-14,126.796,388.0,23.0,9049.5,9715.5,9629.0,13494.0,11467.0,9686.5,0.081,-0.087,0.163,0.004,-0.081,0.244,139.7,236.5,31.4,139.7,0.0,11.8,1.29,1.57,86.8,366.163,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,358.334,1618.742
-24.059,31.237,2014-05-14,216.604,1068.0,20.0,8255.0,9120.0,9056.5,15638.5,12862.5,10417.0,0.097,-0.174,0.263,0.003,-0.097,0.395,137.5,203.5,31.95,137.5,0.0,10.2,1.35,1.5,56.8,279.572,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,399.859,1658.377
-25.674,31.575,2014-05-14,40.137,120.2,20.0,8151.5,8866.0,9228.0,17847.5,12570.0,9629.5,0.174,-0.153,0.336,-0.02,-0.174,0.504,142.4,234.8,30.88,142.4,0.0,11.7,1.21,1.82,88.0,270.873,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,357.43,1564.352
-26.905,32.325,2014-05-14,100.858,380.0,20.0,7765.5,8033.5,8563.0,18338.0,11387.0,8866.5,0.234,-0.142,0.391,-0.032,-0.234,0.586,147.4,151.6,32.22,144.2,3.2,7.6,1.26,1.89,4.6,36.105,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,432.253,1543.272
-29.744,29.906,2014-05-14,41.8,81.9,5.0,8618.5,9698.0,9528.0,14634.0,14052.0,11347.5,0.02,-0.192,0.203,0.009,-0.02,0.304,141.6,154.6,26.84,141.6,0.0,7.7,0.92,2.53,73.8,915.992,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,433.677,1179.89
-27.169,29.234,2014-05-14,152.982,361.0,20.0,8768.0,10023.0,9519.0,14043.5,15623.0,12706.0,-0.053,-0.243,0.167,0.026,0.053,0.251,152.1,156.3,26.42,148.8,3.3,7.8,0.93,2.48,3.6,1519.54,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,159.188,1278.454
-26.861,28.885,2014-05-14,199.437,733.0,20.0,8907.0,10917.0,9847.5,14313.0,16810.5,13332.5,-0.08,-0.261,0.135,0.052,0.08,0.202,156.1,156.2,26.79,148.8,7.3,7.8,0.99,2.46,4.4,1518.064,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,110.557,1273.675
-26.738,27.592,2014-05-14,121.751,573.0,132.0,8355.0,9305.5,9035.0,9601.5,8103.0,7815.0,0.085,0.054,0.016,0.015,-0.085,0.023,164.4,130.0,27.94,123.8,40.6,6.5,1.19,2.58,3.1,1404.5,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,74.764,1188.34
-26.45,28.086,2014-05-14,114.469,654.0,113.0,9043.0,10924.5,9773.0,14136.0,16650.5,13820.0,-0.082,-0.26,0.128,0.056,0.082,0.192,159.7,154.3,27.4,146.9,12.8,7.7,1.1,2.5,3.8,1470.731,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,27.479,1245.852
-27.3,28.587,2014-05-14,130.881,302.5,20.0,9071.0,11664.5,10270.0,15135.0,16806.0,13094.0,-0.052,-0.241,0.129,0.064,0.052,0.194,158.0,135.4,27.24,131.9,26.1,6.8,1.07,2.57,9.1,1514.909,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,132.93,1219.678
-26.985,26.632,2014-05-14,226.0,873.0,148.0,8917.0,10632.0,9883.5,15945.5,16166.0,13107.0,-0.007,-0.241,0.2,0.036,0.007,0.3,178.2,93.4,29.79,88.8,89.4,4.7,1.44,2.71,0.6,1277.648,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,165.467,1102.013
-27.573,24.746,2014-05-14,159.772,441.0,20.0,8859.5,10088.0,9801.0,14183.0,13704.25,11265.25,0.022,-0.168,0.147,0.013,-0.022,0.22,211.9,49.9,33.27,47.4,164.5,2.5,2.11,3.17,0.3,1089.345,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,361.177,929.733
-30.571,29.151,2014-05-14,78.161,177.2,20.0,8421.5,9918.5,9417.5,13801.5,13633.0,10990.0,0.006,-0.183,0.164,0.026,-0.006,0.246,138.0,135.4,25.23,129.9,8.1,6.8,0.84,2.72,7.1,1352.0,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,497.249,1075.531
-33.708,18.974,2014-05-14,18.139,138.9,42.0,7991.5,8731.0,8847.0,12796.5,10418.5,9046.0,0.102,-0.082,0.189,-0.007,-0.102,0.283,203.9,3.0,29.78,6.1,197.8,0.2,1.43,3.95,12.9,97.215,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1207.394,57.058
-32.946,18.337,2014-05-14,41.762,1086.0,49.0,8040.0,8721.5,8788.0,16600.5,11409.0,9162.0,0.185,-0.13,0.311,-0.004,-0.185,0.467,197.8,1.2,28.09,2.1,195.7,0.1,1.19,4.59,5.8,5.091,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1200.677,109.557
-27.364,31.783,2014-05-15,128.389,333.6,20.0,7868.5,8461.5,8851.5,15640.5,12255.5,9566.0,0.121,-0.161,0.298,-0.023,-0.121,0.447,147.1,189.6,30.57,147.1,0.0,9.5,1.13,1.68,40.0,160.626,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,392.347,1470.476
-31.031,28.883,2014-05-15,72.665,145.6,20.0,9416.5,12131.5,11041.5,10913.5,9855.0,8943.0,0.051,0.057,-0.053,0.047,-0.051,-0.079,137.9,136.8,26.42,130.5,7.4,6.8,0.91,2.77,4.8,817.5,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,542.797,1032.659
-30.86,29.071,2014-05-15,113.413,218.0,20.0,8991.0,10367.5,9882.5,12106.5,12133.0,10489.5,-0.001,-0.102,0.077,0.024,0.001,0.116,139.3,132.9,26.82,126.7,12.6,6.6,0.95,2.58,4.3,818.0,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,527.15,1056.271
-30.776,29.032,2014-05-15,130.444,262.1,20.0,8468.0,9777.0,9457.5,15232.0,14925.0,11616.5,0.01,-0.224,0.218,0.017,-0.01,0.327,140.3,133.2,26.75,126.9,13.4,6.7,0.96,2.59,3.9,896.779,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,517.239,1056.309
-33.381,19.302,2014-05-15,43.096,343.6,29.0,8474.5,9436.0,9439.0,13841.5,13277.5,11024.5,0.021,-0.169,0.189,-0.0,-0.021,0.284,195.7,2.2,27.97,4.0,191.7,0.1,1.33,3.54,8.6,438.084,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1160.628,102.069
-33.089,19.219,2014-05-15,10.0,57.6,20.0,8262.5,9407.0,9269.0,13293.5,12917.5,10544.0,0.014,-0.164,0.171,0.007,-0.014,0.257,198.9,1.7,27.48,2.4,196.5,0.1,1.31,3.8,5.6,648.333,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,1145.485,119.359
-24.679,30.802,2014-05-16,75.908,172.1,20.0,9077.0,10329.5,9609.0,13964.0,14886.0,12079.5,-0.032,-0.215,0.15,0.036,0.032,0.224,133.7,374.2,26.49,133.7,0.0,129.0,0.84,2.21,125.9,1104.413,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,324.312,1578.821
-27.602,29.943,2014-05-16,89.75,201.0,20.0,8389.5,9874.5,9338.0,14723.5,14820.5,11899.5,-0.003,-0.227,0.197,0.028,0.003,0.296,162.4,185.1,28.81,162.4,0.0,9.3,1.14,2.47,19.7,1212.227,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,243.663,1305.363
-28.117,26.725,2014-05-16,202.0,1253.0,24.0,8217.0,9706.5,9196.5,12732.5,12552.5,10782.0,0.007,-0.154,0.135,0.027,-0.007,0.202,186.2,64.5,30.31,61.3,124.9,3.2,1.61,2.86,0.5,1281.81,5,2,20,1,0,0,0,0.5,-0.866,0.697,-0.718,249.703,1021.282
-29.778,29.471,2014-05-19,16.942,68.1,20.0,8562.0,11043.0,10080.5,15754.5,15977.5,13305.5,-0.007,-0.226,0.176,0.046,0.007,0.264,137.8,169.5,24.81,137.8,0.0,31.7,0.79,2.55,42.9,1467.992,5,2,21,1,0,0,0,0.5,-0.866,0.607,-0.795,421.024,1140.641
-29.988,29.852,2014-05-19,38.855,97.6,20.0,10402.5,12396.0,12129.0,22575.0,20089.5,16481.5,0.058,-0.247,0.291,0.011,-0.058,0.437,135.4,158.1,25.97,135.4,0.0,7.9,0.81,2.6,76.6,1000.819,5,2,21,1,0,0,0,0.5,-0.866,0.607,-0.795,456.232,1163.466
-29.744,29.906,2014-05-19,32.224,89.1,20.0,8758.0,10296.5,9695.0,14483.0,15127.0,12190.5,-0.022,-0.219,0.169,0.03,0.022,0.253,141.6,154.6,26.84,141.6,0.0,7.7,0.92,2.53,73.8,915.992,5,2,21,1,0,0,0,0.5,-0.866,0.607,-0.795,433.677,1179.89
