Latitude,Longitude,Sample Date,aet,def,q
-26.45,28.085833,22-04-2013,143.1,4.7000003,7.5
-33.38056,19.30167,22-04-2013,13.5,185.5,0.6000000000000001
-32.502778,19.535833,22-04-2013,8.6,225.5,0.4
-31.860278,18.6875,23-04-2013,7.0,214.2,0.4
-25.127778,27.628889,23-04-2013,146.6,18.1,7.7
-24.69514,27.40906,23-04-2013,149.90001,22.800001,7.9
-28.735556,29.820556,23-04-2013,143.3,0.0,8.8
-27.00222,28.76528,23-04-2013,140.90001,2.5,7.4
-26.970278,27.211111,23-04-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,23-04-2013,138.7,23.9,7.300000000000001
-26.98472222,26.63227778,23-04-2013,134.0,35.100002,7.1000000000000005
-28.141944,26.417778,23-04-2013,110.6,69.5,5.800000000000001
-33.501667,21.624167,23-04-2013,10.3,175.90001,0.5
-32.595833,19.009444,23-04-2013,10.400001,212.2,0.5
-28.760833,17.730278,24-04-2013,0.3,243.90001,0.0
-29.161667,23.696389,24-04-2013,61.9,148.2,3.3000000000000003
-29.641944,30.6875,24-04-2013,127.200005,0.0,10.600000000000001
-27.363611,31.783333,24-04-2013,87.5,45.3,4.6000000000000005
-28.141944,26.417778,24-04-2013,110.6,69.5,5.800000000000001
-33.08883333,19.21878333,24-04-2013,13.1,187.90001,0.6000000000000001
-33.31388889,19.07472222,24-04-2013,14.2,198.6,0.6000000000000001
-33.13083,18.86278,24-04-2013,12.7,202.90001,0.5
-32.94583,18.33667,24-04-2013,8.3,191.90001,0.4
-26.905,32.324722,25-04-2013,68.8,64.200005,3.6
-27.602222,29.942778,25-04-2013,146.2,0.0,8.3
-27.38972222,26.46388889,25-04-2013,118.6,61.0,6.2
-33.7075,18.97444444,25-04-2013,14.6,194.3,0.5
-33.464444,18.740556,25-04-2013,12.6,197.0,0.5
-33.72266667,18.61691667,25-04-2013,11.3,187.2,0.4
-27.356667,27.286389,25-04-2013,129.90001,36.3,6.800000000000001
-27.902778,24.615556,26-04-2013,89.200005,109.200005,4.7
-28.068333,31.55,26-04-2013,102.700005,38.100002,5.4
-28.96362,19.15486,27-04-2013,2.3,248.8,0.1
-26.45,28.085833,29-04-2013,143.1,4.7000003,7.5
-27.01011111,26.69808333,30-04-2013,132.40001,38.2,7.0
-27.169444,29.233889,30-04-2013,138.3,0.0,7.4
-26.861111,28.884722,30-04-2013,134.8,8.400001,7.1000000000000005
-27.00222,28.76528,30-04-2013,140.90001,2.5,7.4
-26.648056,27.089444,30-04-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,30-04-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,30-04-2013,138.7,23.9,7.300000000000001
-26.98472222,26.63227778,30-04-2013,134.0,35.100002,7.1000000000000005
-25.45963889,28.26430556,30-04-2013,140.5,14.5,7.4
-29.161667,23.696389,01-05-2013,61.9,148.2,3.3000000000000003
-25.81048333,27.90955222,01-05-2013,150.7,2.7,7.9
-28.75,30.442778,01-05-2013,146.2,0.0,8.1
-29.161667,30.629722,01-05-2013,124.700005,0.0,9.5
-29.033333,23.983333,01-05-2013,69.4,136.0,3.7
-29.744167,29.905833,02-05-2013,129.0,0.0,56.6
-32.94583,18.33667,02-05-2013,8.3,191.90001,0.4
-27.671111,27.236944,04-05-2013,127.8,39.4,6.7
-28.96362,19.15486,04-05-2013,2.3,248.8,0.1
-26.45,28.085833,06-05-2013,143.1,4.7000003,7.5
-33.818056,19.694722,06-05-2013,10.0,193.90001,0.5
-34.065833,20.404167,07-05-2013,8.400001,173.90001,0.4
-25.127778,27.628889,07-05-2013,146.6,18.1,7.7
-25.20639,27.558,07-05-2013,148.8,16.4,7.800000000000001
-24.69514,27.40906,07-05-2013,149.90001,22.800001,7.9
-23.658056,31.05,07-05-2013,95.200005,46.600002,5.0
-28.747778,31.745833,07-05-2013,128.3,9.6,6.7
-28.735556,29.820556,07-05-2013,143.3,0.0,8.8
-29.380556,30.2775,07-05-2013,122.4,0.0,15.8
-26.861111,28.884722,07-05-2013,134.8,8.400001,7.1000000000000005
-26.98472222,26.63227778,07-05-2013,134.0,35.100002,7.1000000000000005
-27.398611,26.614722,07-05-2013,120.3,57.600002,6.300000000000001
-27.671111,27.236944,07-05-2013,127.8,39.4,6.7
-29.160278,26.573333,07-05-2013,111.0,67.6,5.800000000000001
-28.768056,20.720556,07-05-2013,18.300001,234.3,1.0
-34.02861,22.22222,07-05-2013,11.900001,138.5,0.6000000000000001
-34.075556,20.145556,07-05-2013,9.6,176.3,0.4
-29.161667,23.696389,08-05-2013,61.9,148.2,3.3000000000000003
-24.39619444,27.08983333,08-05-2013,141.90001,30.9,7.5
-28.404444,30.013056,08-05-2013,144.7,0.0,8.3
-27.00222,28.76528,08-05-2013,140.90001,2.5,7.4
-27.02314,28.59389,08-05-2013,142.8,2.5,7.5
-26.648056,27.089444,08-05-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,08-05-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,08-05-2013,138.7,23.9,7.300000000000001
-27.273889,28.49,08-05-2013,146.2,0.0,7.800000000000001
-27.4275,28.525833,08-05-2013,145.0,0.0,8.1
-28.69485,28.23487,08-05-2013,144.8,0.0,8.4
-29.615556,27.065278,08-05-2013,133.0,33.5,7.0
-28.883333,27.89,08-05-2013,149.2,0.0,8.5
-30.77586667,29.03221667,08-05-2013,130.8,0.0,28.200000000000003
-31.396,29.2651,08-05-2013,126.3,0.0,26.5
-34.039722,22.133333,08-05-2013,11.0,142.90001,0.6000000000000001
-28.058889,30.373611,08-05-2013,139.90001,0.0,8.3
-33.897778,20.012778,08-05-2013,8.900001,188.40001,0.4
-29.140556,31.391944,09-05-2013,129.90001,0.0,7.0
-27.671111,27.236944,09-05-2013,127.8,39.4,6.7
-30.160091,27.40124,09-05-2013,136.8,22.9,7.2
-30.336111,27.359444,09-05-2013,132.6,28.9,7.0
-34.005833,22.351111,09-05-2013,13.3,133.8,0.7000000000000001
-30.830556,26.921389,10-05-2013,104.5,64.200005,5.5
-28.116667,26.725278,10-05-2013,114.1,60.9,6.0
-27.573056,24.746389,10-05-2013,95.700005,104.700005,5.0
-31.000833,26.353056,10-05-2013,79.200005,95.4,4.2
-30.679722,26.7125,10-05-2013,99.9,73.8,5.300000000000001
-28.96362,19.15486,11-05-2013,2.3,248.8,0.1
-25.99136,27.84208,13-05-2013,149.40001,0.0,8.200000000000001
-29.7775,29.470833,13-05-2013,125.5,0.0,125.30000000000001
-29.744167,29.905833,13-05-2013,129.0,0.0,56.6
-26.45,28.085833,13-05-2013,143.1,4.7000003,7.5
-31.554722,29.245556,13-05-2013,117.5,0.0,42.900000000000006
-27.01011111,26.69808333,14-05-2013,132.40001,38.2,7.0
-24.679167,30.8025,14-05-2013,127.5,0.0,10.600000000000001
-30.830556,26.921389,14-05-2013,104.5,64.200005,5.5
-25.73411,27.21422,14-05-2013,156.2,0.0,8.8
-23.281,30.54305556,14-05-2013,105.6,37.100002,5.5
-30.733889,29.828333,14-05-2013,121.5,0.0,46.6
-29.987778,29.851667,14-05-2013,123.8,0.0,57.300000000000004
-27.169444,29.233889,14-05-2013,138.3,0.0,7.4
-26.861111,28.884722,14-05-2013,134.8,8.400001,7.1000000000000005
-27.00222,28.76528,14-05-2013,140.90001,2.5,7.4
-26.648056,27.089444,14-05-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,14-05-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,14-05-2013,138.7,23.9,7.300000000000001
-26.98472222,26.63227778,14-05-2013,134.0,35.100002,7.1000000000000005
-31.000833,26.353056,14-05-2013,79.200005,95.4,4.2
-31.104278,29.399722,14-05-2013,124.5,0.0,31.1
-25.45963889,28.26430556,14-05-2013,140.5,14.5,7.4
-28.338333,31.373611,14-05-2013,127.6,5.5,6.7
-28.068333,31.55,14-05-2013,102.700005,38.100002,5.4
-29.161667,23.696389,15-05-2013,61.9,148.2,3.3000000000000003
-25.81048333,27.90955222,15-05-2013,150.7,2.7,7.9
-24.183889,30.823889,15-05-2013,131.5,6.1,6.9
-22.91028,29.61111,15-05-2013,125.1,20.0,6.6000000000000005
-22.769722,30.886944,15-05-2013,126.3,21.800001,6.6000000000000005
-29.744167,29.905833,15-05-2013,129.0,0.0,56.6
-30.398056,30.601944,15-05-2013,124.1,0.0,39.900000000000006
-30.27402,30.69602,15-05-2013,123.6,0.0,38.400000000000006
-29.033333,23.983333,15-05-2013,69.4,136.0,3.7
-30.160091,27.40124,15-05-2013,136.8,22.9,7.2
-30.336111,27.359444,15-05-2013,132.6,28.9,7.0
-30.568333,29.422778,15-05-2013,126.8,0.0,24.700000000000003
-30.86013889,29.07125,15-05-2013,130.2,0.0,21.5
-30.570833,29.150556,15-05-2013,128.2,0.0,37.7
-34.092222,21.295278,15-05-2013,10.5,161.7,0.5
-23.23572222,27.717,16-05-2013,91.8,77.700005,4.800000000000001
-22.548889,28.898056,16-05-2013,87.9,72.4,4.6000000000000005
-28.44555556,32.325,08-08-2013,73.6,80.3,3.8000000000000003
-30.13573889,30.67422222,16-05-2013,125.1,0.0,29.3
-29.160278,26.573333,16-05-2013,111.0,67.6,5.800000000000001
-31.031389,28.883333,16-05-2013,129.5,0.0,19.0
-22.225556,29.990556,17-05-2013,80.8,76.1,4.3
-22.43772222,31.07805556,17-05-2013,113.5,47.9,6.0
-26.98472222,26.63227778,17-05-2013,134.0,35.100002,7.1000000000000005
-29.803611,30.516111,17-05-2013,122.4,0.0,41.2
-33.38056,19.30167,20-05-2013,13.5,185.5,0.6000000000000001
-32.502778,19.535833,20-05-2013,8.6,225.5,0.4
-27.01011111,26.69808333,21-05-2013,132.40001,38.2,7.0
-31.860278,18.6875,21-05-2013,7.0,214.2,0.4
-24.69514,27.40906,21-05-2013,149.90001,22.800001,7.9
-25.398889,31.610556,21-05-2013,105.3,18.1,5.5
-26.648056,27.089444,21-05-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,21-05-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,21-05-2013,138.7,23.9,7.300000000000001
-26.98472222,26.63227778,21-05-2013,134.0,35.100002,7.1000000000000005
-34.250556,20.9925,21-05-2013,9.900001,167.40001,0.5
-32.595833,19.009444,21-05-2013,10.400001,212.2,0.5
-29.161667,23.696389,22-05-2013,61.9,148.2,3.3000000000000003
-26.880278,26.965,13-05-2014,99.700005,72.700005,5.2
-29.641944,30.6875,22-05-2013,127.200005,0.0,10.600000000000001
-25.20639,27.558,22-05-2013,148.8,16.4,7.800000000000001
-25.681111,31.783333,22-05-2013,101.1,23.300001,5.300000000000001
-25.513889,31.224444,22-05-2013,128.2,0.0,7.5
-26.861111,28.884722,22-05-2013,134.8,8.400001,7.1000000000000005
-26.73806,27.59194,22-05-2013,146.0,7.9,7.7
-26.45,28.085833,22-05-2013,143.1,4.7000003,7.5
-33.13083,18.86278,22-05-2013,12.7,202.90001,0.5
-33.7075,18.97444444,22-05-2013,14.6,194.3,0.5
-26.905,32.324722,23-05-2013,68.8,64.200005,3.6
-27.602222,29.942778,23-05-2013,146.2,0.0,8.3
-27.169444,29.233889,23-05-2013,138.3,0.0,7.4
-27.00222,28.76528,23-05-2013,140.90001,2.5,7.4
-27.273889,28.49,23-05-2013,146.2,0.0,7.800000000000001
-33.31388889,19.07472222,23-05-2013,14.2,198.6,0.6000000000000001
-28.141944,26.417778,24-05-2013,110.6,69.5,5.800000000000001
-28.1175,26.719444,24-05-2013,114.1,60.9,6.0
-28.116667,26.725278,24-05-2013,114.1,60.9,6.0
-28.96362,19.15486,25-05-2013,2.3,248.8,0.1
-25.99136,27.84208,27-05-2013,149.40001,0.0,8.200000000000001
-26.45,28.085833,27-05-2013,143.1,4.7000003,7.5
-29.042222,24.6,27-05-2013,72.8,133.0,3.8000000000000003
-30.830556,26.921389,28-05-2013,104.5,64.200005,5.5
-24.670833,28.560833,28-05-2013,152.8,0.0,8.8
-25.73411,27.21422,28-05-2013,156.2,0.0,8.8
-26.861111,28.884722,28-05-2013,134.8,8.400001,7.1000000000000005
-27.00222,28.76528,28-05-2013,140.90001,2.5,7.4
-30.679722,26.7125,28-05-2013,99.9,73.8,5.300000000000001
-33.501667,21.624167,28-05-2013,10.3,175.90001,0.5
-25.45963889,28.26430556,28-05-2013,140.5,14.5,7.4
-29.161667,23.696389,29-05-2013,61.9,148.2,3.3000000000000003
-27.01011111,26.69808333,29-05-2013,132.40001,38.2,7.0
-25.81048333,27.90955222,29-05-2013,150.7,2.7,7.9
-24.282222,28.090278,29-05-2013,152.2,1.4,8.0
-26.648056,27.089444,29-05-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,29-05-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,29-05-2013,138.7,23.9,7.300000000000001
-27.3,28.586944,29-05-2013,144.8,0.0,7.800000000000001
-26.98472222,26.63227778,29-05-2013,134.0,35.100002,7.1000000000000005
-29.033333,23.983333,29-05-2013,69.4,136.0,3.7
-22.935,28.004167,30-05-2013,88.9,79.0,4.7
-27.273889,28.49,30-05-2013,146.2,0.0,7.800000000000001
-27.38972222,26.46388889,30-05-2013,118.6,61.0,6.2
-27.398611,26.614722,30-05-2013,120.3,57.600002,6.300000000000001
-27.671111,27.236944,30-05-2013,127.8,39.4,6.7
-29.042222,24.6,30-05-2013,72.8,133.0,3.8000000000000003
-29.028629,24.638389,30-05-2013,74.200005,130.7,3.9000000000000004
-29.033333,23.983333,30-05-2013,69.4,136.0,3.7
-29.744167,29.905833,31-05-2013,129.0,0.0,56.6
-28.404444,30.013056,03-06-2013,144.7,0.0,8.3
-26.73806,27.59194,03-06-2013,146.0,7.9,7.7
-26.45,28.085833,03-06-2013,143.1,4.7000003,7.5
-29.160278,26.573333,03-06-2013,111.0,67.6,5.800000000000001
-34.065833,20.404167,04-06-2013,8.400001,173.90001,0.4
-25.20639,27.558,04-06-2013,148.8,16.4,7.800000000000001
-24.69514,27.40906,04-06-2013,149.90001,22.800001,7.9
-28.747778,31.745833,04-06-2013,128.3,9.6,6.7
-29.380556,30.2775,04-06-2013,122.4,0.0,15.8
-27.169444,29.233889,04-06-2013,138.3,0.0,7.4
-26.861111,28.884722,04-06-2013,134.8,8.400001,7.1000000000000005
-27.398611,26.614722,04-06-2013,120.3,57.600002,6.300000000000001
-34.031944,22.053333,04-06-2013,10.7,145.0,0.6000000000000001
-34.039722,22.133333,04-06-2013,11.0,142.90001,0.6000000000000001
-34.075556,20.145556,04-06-2013,9.6,176.3,0.4
-29.161667,23.696389,05-06-2013,61.9,148.2,3.3000000000000003
-27.01011111,26.69808333,05-06-2013,132.40001,38.2,7.0
-29.140556,31.391944,05-06-2013,129.90001,0.0,7.0
-24.39619444,27.08983333,05-06-2013,141.90001,30.9,7.5
-23.658056,31.05,05-06-2013,95.200005,46.600002,5.0
-23.281,30.54305556,05-06-2013,105.6,37.100002,5.5
-27.00222,28.76528,05-06-2013,140.90001,2.5,7.4
-27.02314,28.59389,05-06-2013,142.8,2.5,7.5
-26.648056,27.089444,05-06-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,05-06-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,05-06-2013,138.7,23.9,7.300000000000001
-27.273889,28.49,05-06-2013,146.2,0.0,7.800000000000001
-27.4275,28.525833,05-06-2013,145.0,0.0,8.1
-27.3,28.586944,05-06-2013,144.8,0.0,7.800000000000001
-26.98472222,26.63227778,05-06-2013,134.0,35.100002,7.1000000000000005
-34.405833,19.600556,05-06-2013,11.5,151.3,0.4
-28.058889,30.373611,05-06-2013,139.90001,0.0,8.3
-22.769722,30.886944,06-06-2013,126.3,21.800001,6.6000000000000005
-28.801278,31.955389,06-06-2013,108.3,27.0,5.7
-27.937778,31.209444,06-06-2013,118.3,18.300001,6.2
-27.5275,30.858056,06-06-2013,130.6,0.0,8.200000000000001
-31.394444,20.947222,06-06-2013,17.5,217.3,0.9
-29.651389,22.746389,06-06-2013,37.8,198.2,2.0
-34.005833,22.351111,06-06-2013,13.3,133.8,0.7000000000000001
-28.116667,26.725278,07-06-2013,114.1,60.9,6.0
-27.902778,24.615556,07-06-2013,89.200005,109.200005,4.7
-25.99136,27.84208,10-06-2013,149.40001,0.0,8.200000000000001
-29.7775,29.470833,10-06-2013,125.5,0.0,125.30000000000001
-29.744167,29.905833,10-06-2013,129.0,0.0,56.6
-26.45,28.085833,10-06-2013,143.1,4.7000003,7.5
-27.671111,27.236944,10-06-2013,127.8,39.4,6.7
-29.042222,24.6,10-06-2013,72.8,133.0,3.8000000000000003
-31.396,29.2651,10-06-2013,126.3,0.0,26.5
-31.554722,29.245556,10-06-2013,117.5,0.0,42.900000000000006
-27.01011111,26.69808333,11-06-2013,132.40001,38.2,7.0
-24.183889,30.823889,11-06-2013,131.5,6.1,6.9
-30.733889,29.828333,11-06-2013,121.5,0.0,46.6
-26.861111,28.884722,11-06-2013,134.8,8.400001,7.1000000000000005
-27.00222,28.76528,11-06-2013,140.90001,2.5,7.4
-26.648056,27.089444,11-06-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,11-06-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,11-06-2013,138.7,23.9,7.300000000000001
-26.98472222,26.63227778,11-06-2013,134.0,35.100002,7.1000000000000005
-28.69485,28.23487,11-06-2013,144.8,0.0,8.4
-30.568333,29.422778,11-06-2013,126.8,0.0,24.700000000000003
-30.570833,29.150556,11-06-2013,128.2,0.0,37.7
-31.104278,29.399722,11-06-2013,124.5,0.0,31.1
-25.45963889,28.26430556,11-06-2013,140.5,14.5,7.4
-28.338333,31.373611,11-06-2013,127.6,5.5,6.7
-28.068333,31.55,11-06-2013,102.700005,38.100002,5.4
-25.81048333,27.90955222,12-06-2013,150.7,2.7,7.9
-24.39619444,27.08983333,12-06-2013,141.90001,30.9,7.5
-24.058889,31.237222,12-06-2013,106.1,31.5,5.6000000000000005
-30.398056,30.601944,12-06-2013,124.1,0.0,39.900000000000006
-27.802778,28.768333,12-06-2013,140.1,0.0,8.4
-29.033333,23.983333,12-06-2013,69.4,136.0,3.7
-29.615556,27.065278,12-06-2013,133.0,33.5,7.0
-28.883333,27.89,12-06-2013,149.2,0.0,8.5
-31.031389,28.883333,12-06-2013,129.5,0.0,19.0
-30.86013889,29.07125,12-06-2013,130.2,0.0,21.5
-30.77586667,29.03221667,12-06-2013,130.8,0.0,28.200000000000003
-34.092222,21.295278,12-06-2013,10.5,161.7,0.5
-28.44555556,32.325,05-09-2013,73.6,80.3,3.8000000000000003
-24.679167,30.8025,14-06-2013,127.5,0.0,10.600000000000001
-29.744167,29.905833,14-06-2013,129.0,0.0,56.6
-26.98472222,26.63227778,14-06-2013,134.0,35.100002,7.1000000000000005
-29.803611,30.516111,14-06-2013,122.4,0.0,41.2
-28.96362,19.15486,15-06-2013,2.3,248.8,0.1
-28.735556,29.820556,17-06-2013,143.3,0.0,8.8
-32.502778,19.535833,17-06-2013,8.6,225.5,0.4
-31.860278,18.6875,18-06-2013,7.0,214.2,0.4
-25.20639,27.558,18-06-2013,148.8,16.4,7.800000000000001
-24.39619444,27.08983333,18-06-2013,141.90001,30.9,7.5
-24.69514,27.40906,18-06-2013,149.90001,22.800001,7.9
-26.73806,27.59194,18-06-2013,146.0,7.9,7.7
-26.45,28.085833,18-06-2013,143.1,4.7000003,7.5
-33.38056,19.30167,18-06-2013,13.5,185.5,0.6000000000000001
-32.595833,19.009444,18-06-2013,10.400001,212.2,0.5
-29.161667,23.696389,19-06-2013,61.9,148.2,3.3000000000000003
-29.641944,30.6875,19-06-2013,127.200005,0.0,10.600000000000001
-25.127778,27.628889,19-06-2013,146.6,18.1,7.7
-23.838611,31.640833,19-06-2013,92.4,52.4,4.9
-27.363611,31.783333,19-06-2013,87.5,45.3,4.6000000000000005
-26.861111,28.884722,19-06-2013,134.8,8.400001,7.1000000000000005
-31.5653,18.3306,19-06-2013,4.5,207.1,0.2
-32.601389,18.750556,19-06-2013,10.0,212.8,0.5
-33.7075,18.97444444,19-06-2013,14.6,194.3,0.5
-29.161667,23.696389,20-06-2013,61.9,148.2,3.3000000000000003
-28.7115,24.07288889,20-06-2013,73.3,130.7,3.9000000000000004
-27.602222,29.942778,20-06-2013,146.2,0.0,8.3
-29.1825,23.575556,20-06-2013,57.9,157.6,3.0
-34.250556,20.9925,20-06-2013,9.900001,167.40001,0.5
-33.31388889,19.07472222,20-06-2013,14.2,198.6,0.6000000000000001
-33.13083,18.86278,20-06-2013,12.7,202.90001,0.5
-32.94583,18.33667,20-06-2013,8.3,191.90001,0.4
-27.573056,24.746389,21-06-2013,95.700005,104.700005,5.0
-28.96362,19.15486,22-06-2013,2.3,248.8,0.1
-29.803611,30.516111,22-06-2013,122.4,0.0,41.2
-25.99136,27.84208,24-06-2013,149.40001,0.0,8.200000000000001
-26.45,28.085833,24-06-2013,143.1,4.7000003,7.5
-33.501667,21.624167,24-06-2013,10.3,175.90001,0.5
-27.01011111,26.69808333,25-06-2013,132.40001,38.2,7.0
-26.861111,28.884722,25-06-2013,134.8,8.400001,7.1000000000000005
-27.00222,28.76528,25-06-2013,140.90001,2.5,7.4
-26.648056,27.089444,25-06-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,25-06-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,25-06-2013,138.7,23.9,7.300000000000001
-26.98472222,26.63227778,25-06-2013,134.0,35.100002,7.1000000000000005
-29.042222,24.6,25-06-2013,72.8,133.0,3.8000000000000003
-29.028629,24.638389,25-06-2013,74.200005,130.7,3.9000000000000004
-29.033333,23.983333,25-06-2013,69.4,136.0,3.7
-29.161667,23.696389,26-06-2013,61.9,148.2,3.3000000000000003
-25.81048333,27.90955222,26-06-2013,150.7,2.7,7.9
-28.75,30.442778,26-06-2013,146.2,0.0,8.1
-29.161667,30.629722,26-06-2013,124.700005,0.0,9.5
-28.141944,26.417778,26-06-2013,110.6,69.5,5.800000000000001
-28.1175,26.719444,26-06-2013,114.1,60.9,6.0
-28.116667,26.725278,26-06-2013,114.1,60.9,6.0
-29.160278,26.573333,26-06-2013,111.0,67.6,5.800000000000001
-29.033333,23.983333,26-06-2013,69.4,136.0,3.7
-27.38972222,26.46388889,27-06-2013,118.6,61.0,6.2
-27.398611,26.614722,27-06-2013,120.3,57.600002,6.300000000000001
-27.671111,27.236944,27-06-2013,127.8,39.4,6.7
-28.760833,17.730278,28-06-2013,0.3,243.90001,0.0
-29.744167,29.905833,28-06-2013,129.0,0.0,56.6
-28.96362,19.15486,29-06-2013,2.3,248.8,0.1
-26.73806,27.59194,01-07-2013,146.0,7.9,7.7
-26.45,28.085833,01-07-2013,143.1,4.7000003,7.5
-34.065833,20.404167,02-07-2013,8.400001,173.90001,0.4
-25.20639,27.558,02-07-2013,148.8,16.4,7.800000000000001
-24.69514,27.40906,02-07-2013,149.90001,22.800001,7.9
-28.747778,31.745833,02-07-2013,128.3,9.6,6.7
-27.937778,31.209444,02-07-2013,118.3,18.300001,6.2
-29.380556,30.2775,02-07-2013,122.4,0.0,15.8
-27.169444,29.233889,02-07-2013,138.3,0.0,7.4
-26.861111,28.884722,02-07-2013,134.8,8.400001,7.1000000000000005
-27.398611,26.614722,02-07-2013,120.3,57.600002,6.300000000000001
-28.69485,28.23487,02-07-2013,144.8,0.0,8.4
-34.031944,22.053333,02-07-2013,10.7,145.0,0.6000000000000001
-34.075556,20.145556,02-07-2013,9.6,176.3,0.4
-29.161667,23.696389,03-07-2013,61.9,148.2,3.3000000000000003
-27.01011111,26.69808333,03-07-2013,132.40001,38.2,7.0
-25.127778,27.628889,03-07-2013,146.6,18.1,7.7
-24.39619444,27.08983333,03-07-2013,141.90001,30.9,7.5
-27.00222,28.76528,03-07-2013,140.90001,2.5,7.4
-27.02314,28.59389,03-07-2013,142.8,2.5,7.5
-26.648056,27.089444,03-07-2013,145.0,13.8,7.6000000000000005
-26.970278,27.211111,03-07-2013,139.6,20.4,7.300000000000001
-26.880278,26.965,03-07-2013,138.7,23.9,7.300000000000001
-27.273889,28.49,03-07-2013,146.2,0.0,7.800000000000001
-27.4275,28.525833,03-07-2013,145.0,0.0,8.1
-27.3,28.586944,03-07-2013,144.8,0.0,7.800000000000001
-26.98472222,26.63227778,03-07-2013,134.0,35.100002,7.1000000000000005
-34.039722,22.133333,03-07-2013,11.0,142.90001,0.6000000000000001
-34.405833,19.600556,03-07-2013,11.5,151.3,0.4
-33.870833,20.003333,03-07-2013,9.6,185.40001,0.4
-25.57877778,29.12747222,03-07-2013,141.0,9.0,7.4
-22.769722,30.886944,04-07-2013,126.3,21.800001,6.6000000000000005
-28.801278,31.955389,04-07-2013,108.3,27.0,5.7
-27.5275,30.858056,04-07-2013,130.6,0.0,8.200000000000001
-26.98472222,26.63227778,04-07-2013,134.0,35.100002,7.1000000000000005
-31.394444,20.947222,04-07-2013,17.5,217.3,0.9
-34.329722,18.990278,04-07-2013,16.7,147.5,0.4
-23.281,30.54305556,05-07-2013,105.6,37.100002,5.5
-27.937778,31.209444,05-07-2013,118.3,18.300001,6.2
-29.161667,30.629722,05-07-2013,124.700005,0.0,9.5
-27.902778,24.615556,05-07-2013,89.200005,109.200005,4.7
-25.99136,27.84208,08-07-2013,149.40001,0.0,8.200000000000001
-29.7775,29.470833,08-07-2013,125.5,0.0,125.30000000000001
-29.987778,29.851667,08-07-2013,123.8,0.0,57.300000000000004
-29.744167,29.905833,08-07-2013,129.0,0.0,56.6
-27.00222,28.76528,08-07-2013,140.90001,2.5,7.4
-26.45,28.085833,08-07-2013,143.1,4.7000003,7.5
-27.01011111,26.69808333,09-07-2013,66.1,114.9,3.5
-24.670833,28.560833,09-07-2013,75.700005,91.1,3.8000000000000003
-30.733889,29.828333,09-07-2013,106.9,43.3,3.3000000000000003
-26.648056,27.089444,09-07-2013,71.5,99.6,3.8000000000000003
-26.970278,27.211111,09-07-2013,64.5,108.200005,3.4000000000000004
-26.880278,26.965,09-07-2013,67.700005,106.0,3.6
-26.98472222,26.63227778,09-07-2013,69.0,111.4,3.6
-29.160278,26.573333,09-07-2013,30.1,162.5,1.6
-28.883333,27.89,09-07-2013,52.4,107.700005,2.4000000000000004
-31.396,29.2651,09-07-2013,95.8,59.8,3.4000000000000004
-31.554722,29.245556,09-07-2013,99.6,47.4,3.6
-25.45963889,28.26430556,09-07-2013,75.1,95.6,3.9000000000000004
-28.338333,31.373611,09-07-2013,64.6,92.0,3.4000000000000004
-28.068333,31.55,09-07-2013,60.8,101.700005,3.2
-25.81048333,27.90955222,10-07-2013,83.1,85.8,4.4
-22.225556,29.990556,10-07-2013,91.200005,63.5,4.800000000000001
-30.398056,30.601944,10-07-2013,118.9,37.7,3.6
-30.27402,30.69602,10-07-2013,114.5,41.3,3.4000000000000004
-28.69485,28.23487,10-07-2013,56.600002,98.700005,2.6
-29.615556,27.065278,10-07-2013,34.3,145.3,1.8
-30.568333,29.422778,10-07-2013,100.700005,50.100002,3.2
-30.570833,29.150556,10-07-2013,94.200005,56.0,3.3000000000000003
-31.104278,29.399722,10-07-2013,98.8,55.2,3.3000000000000003
-34.092222,21.295278,10-07-2013,53.0,110.8,2.8000000000000003
-24.282222,28.090278,11-07-2013,91.1,71.3,4.800000000000001
-30.13573889,30.67422222,11-07-2013,105.700005,50.8,2.9000000000000004
-30.160091,27.40124,11-07-2013,38.5,134.2,2.0
-30.336111,27.359444,11-07-2013,39.3,135.7,2.1
-31.031389,28.883333,11-07-2013,96.200005,55.3,3.2
-30.86013889,29.07125,11-07-2013,91.1,63.9,3.1
-30.77586667,29.03221667,11-07-2013,90.1,65.0,3.1
-30.830556,26.921389,12-07-2013,33.7,153.0,1.8
-31.000833,26.353056,12-07-2013,30.1,164.6,1.6
