Latitude,Longitude,Sample Date,pet,ppt,tmax
-27.00222,28.76528,30-04-2013,143.40001,148.3,25.97
-26.648056,27.089444,30-04-2013,158.8,152.6,27.67
-26.970278,27.211111,30-04-2013,160.0,146.9,27.789999
-26.880278,26.965,30-04-2013,162.6,145.9,28.23
-26.98472222,26.63227778,30-04-2013,169.1,141.0,28.58
-25.45963889,28.26430556,30-04-2013,155.0,147.8,28.89
-29.161667,23.696389,01-05-2013,210.1,65.10000000000001,33.309998
-25.81048333,27.90955222,01-05-2013,153.40001,158.60000000000002,27.869999
-28.75,30.442778,01-05-2013,146.2,162.10000000000002,29.279999
-29.161667,30.629722,01-05-2013,124.700005,189.0,25.109999
-29.033333,23.983333,01-05-2013,205.40001,73.0,32.82
-29.744167,29.905833,02-05-2013,129.0,258.2,25.869999
-32.94583,18.33667,02-05-2013,200.2,7.1000000000000005,28.68
-27.671111,27.236944,04-05-2013,167.2,134.5,28.529999
-28.96362,19.15486,04-05-2013,251.1,2.4000000000000004,36.73
-26.45,28.085833,06-05-2013,147.8,150.6,26.31
-33.818056,19.694722,06-05-2013,203.90001,9.1,30.23
-34.065833,20.404167,07-05-2013,182.3,8.5,30.31
-25.127778,27.628889,07-05-2013,164.7,154.20000000000002,30.5
-25.20639,27.558,07-05-2013,165.2,156.60000000000002,30.429998
-24.69514,27.40906,07-05-2013,172.7,157.70000000000002,31.24
-23.658056,31.05,07-05-2013,141.8,100.2,31.519999
-28.747778,31.745833,07-05-2013,137.90001,134.5,29.06
-28.735556,29.820556,07-05-2013,143.3,175.3,28.33
-29.380556,30.2775,07-05-2013,122.4,209.5,24.75
-26.861111,28.884722,07-05-2013,143.2,141.8,25.779999
-26.98472222,26.63227778,07-05-2013,169.1,141.0,28.58
-27.398611,26.614722,07-05-2013,177.90001,126.60000000000001,29.17
-27.671111,27.236944,07-05-2013,167.2,134.5,28.529999
-29.160278,26.573333,07-05-2013,178.6,116.80000000000001,29.199999
-28.768056,20.720556,07-05-2013,252.6,19.200000000000003,35.739998
-34.02861,22.22222,07-05-2013,150.40001,12.4,25.3
-34.075556,20.145556,07-05-2013,185.90001,8.700000000000001,29.8
-29.161667,23.696389,08-05-2013,210.1,65.10000000000001,33.309998
-24.39619444,27.08983333,08-05-2013,172.8,149.3,31.56
-28.404444,30.013056,08-05-2013,144.7,165.60000000000002,28.07
-27.00222,28.76528,08-05-2013,143.40001,148.3,25.97
-27.02314,28.59389,08-05-2013,145.3,150.20000000000002,26.21
-26.648056,27.089444,08-05-2013,158.8,152.6,27.67
-26.970278,27.211111,08-05-2013,160.0,146.9,27.789999
-26.880278,26.965,08-05-2013,162.6,145.9,28.23
-27.273889,28.49,08-05-2013,146.2,157.0,26.119999
-27.4275,28.525833,08-05-2013,145.0,162.4,26.0
-28.69485,28.23487,08-05-2013,144.8,168.4,25.16
-29.615556,27.065278,08-05-2013,166.5,140.0,27.98
-28.883333,27.89,08-05-2013,149.2,170.9,25.949999
-30.77586667,29.03221667,08-05-2013,130.8,204.8,25.9
-31.396,29.2651,08-05-2013,126.3,197.4,26.029999
-34.039722,22.133333,08-05-2013,153.90001,11.4,25.769999
-28.058889,30.373611,08-05-2013,139.90001,166.4,26.91
-33.897778,20.012778,08-05-2013,197.3,8.200000000000001,30.57
-29.140556,31.391944,09-05-2013,129.90001,139.9,27.65
-27.671111,27.236944,09-05-2013,167.2,134.5,28.529999
-30.160091,27.40124,09-05-2013,159.7,143.9,27.63
-30.336111,27.359444,09-05-2013,161.5,139.5,27.72
-34.005833,22.351111,09-05-2013,147.1,13.9,24.74
-30.830556,26.921389,10-05-2013,168.7,110.0,28.369999
-28.116667,26.725278,10-05-2013,175.0,120.10000000000001,29.039999
-27.573056,24.746389,10-05-2013,200.40001,100.7,31.99
-31.000833,26.353056,10-05-2013,174.6,83.30000000000001,28.15
-30.679722,26.7125,10-05-2013,173.7,105.10000000000001,29.189999
-28.96362,19.15486,11-05-2013,251.1,2.4000000000000004,36.73
-25.99136,27.84208,13-05-2013,149.40001,163.10000000000002,26.83
-29.7775,29.470833,13-05-2013,125.5,289.7,23.76
-29.744167,29.905833,13-05-2013,129.0,258.2,25.869999
-26.45,28.085833,13-05-2013,147.8,150.6,26.31
-31.554722,29.245556,13-05-2013,117.5,205.60000000000002,24.789999
-27.01011111,26.69808333,14-05-2013,170.6,139.4,28.49
-24.679167,30.8025,14-05-2013,127.5,211.70000000000002,25.71
-30.830556,26.921389,14-05-2013,168.7,110.0,28.369999
-25.73411,27.21422,14-05-2013,156.2,175.9,27.96
-23.281,30.54305556,14-05-2013,142.7,110.60000000000001,30.46
-30.733889,29.828333,14-05-2013,121.5,231.3,25.26
-29.987778,29.851667,14-05-2013,123.8,257.6,25.019999
-27.169444,29.233889,14-05-2013,138.3,147.1,25.34
-26.861111,28.884722,14-05-2013,143.2,141.8,25.779999
-27.00222,28.76528,14-05-2013,143.40001,148.3,25.97
-26.648056,27.089444,14-05-2013,158.8,152.6,27.67
-26.970278,27.211111,14-05-2013,160.0,146.9,27.789999
-26.880278,26.965,14-05-2013,162.6,145.9,28.23
-26.98472222,26.63227778,14-05-2013,169.1,141.0,28.58
-31.000833,26.353056,14-05-2013,174.6,83.30000000000001,28.15
-31.104278,29.399722,14-05-2013,124.5,207.5,25.74
-25.45963889,28.26430556,14-05-2013,155.0,147.8,28.89
-28.338333,31.373611,14-05-2013,133.1,134.0,27.769999
-28.068333,31.55,14-05-2013,140.8,107.7,29.9
-29.161667,23.696389,15-05-2013,210.1,65.10000000000001,33.309998
-25.81048333,27.90955222,15-05-2013,153.40001,158.60000000000002,27.869999
-24.183889,30.823889,15-05-2013,137.6,138.4,30.64
-22.91028,29.61111,15-05-2013,145.1,131.6,29.9
-22.769722,30.886944,15-05-2013,148.1,132.4,31.609999
-29.744167,29.905833,15-05-2013,129.0,258.2,25.869999
-30.398056,30.601944,15-05-2013,124.1,237.70000000000002,26.21
-30.27402,30.69602,15-05-2013,123.6,235.10000000000002,26.09
-29.033333,23.983333,15-05-2013,205.40001,73.0,32.82
-30.160091,27.40124,15-05-2013,159.7,143.9,27.63
-30.336111,27.359444,15-05-2013,161.5,139.5,27.72
-30.568333,29.422778,15-05-2013,126.8,209.5,24.529999
-30.86013889,29.07125,15-05-2013,130.2,201.10000000000002,26.01
-30.570833,29.150556,15-05-2013,128.2,212.20000000000002,24.38
-34.092222,21.295278,15-05-2013,172.2,10.9,28.099998
-23.23572222,27.717,16-05-2013,169.5,96.7,31.929998
-22.548889,28.898056,16-05-2013,160.3,92.5,31.64
-28.44555556,32.325,08-08-2013,153.90001,76.3,30.3
-30.13573889,30.67422222,16-05-2013,125.1,227.8,26.449999
-29.160278,26.573333,16-05-2013,178.6,116.80000000000001,29.199999
-31.031389,28.883333,16-05-2013,129.5,201.3,25.609999
-22.225556,29.990556,17-05-2013,156.90001,85.10000000000001,32.51
-22.43772222,31.07805556,17-05-2013,161.40001,119.5,33.62
-26.98472222,26.63227778,17-05-2013,169.1,141.0,28.58
-29.803611,30.516111,17-05-2013,122.4,240.8,25.76
-33.38056,19.30167,20-05-2013,199.0,11.600000000000001,28.48
-32.502778,19.535833,20-05-2013,234.1,9.0,32.85
-27.01011111,26.69808333,21-05-2013,170.6,139.4,28.49
-31.860278,18.6875,21-05-2013,221.2,7.4,31.59
-24.69514,27.40906,21-05-2013,172.7,157.70000000000002,31.24
-25.398889,31.610556,21-05-2013,123.4,110.10000000000001,29.25
-26.648056,27.089444,21-05-2013,158.8,152.6,27.67
-26.970278,27.211111,21-05-2013,160.0,146.9,27.789999
-26.880278,26.965,21-05-2013,162.6,145.9,28.23
-26.98472222,26.63227778,21-05-2013,169.1,141.0,28.58
-34.250556,20.9925,21-05-2013,177.3,10.3,28.17
-32.595833,19.009444,21-05-2013,222.6,9.9,32.94
-29.161667,23.696389,22-05-2013,210.1,65.10000000000001,33.309998
-26.880278,26.965,13-05-2014,172.40001,104.80000000000001,29.41
-29.641944,30.6875,22-05-2013,127.200005,211.4,26.75
-25.20639,27.558,22-05-2013,165.2,156.60000000000002,30.429998
-25.681111,31.783333,22-05-2013,124.4,105.60000000000001,29.42
-25.513889,31.224444,22-05-2013,128.2,149.8,27.74
-26.861111,28.884722,22-05-2013,143.2,141.8,25.779999
-26.73806,27.59194,22-05-2013,153.90001,153.70000000000002,26.91
-26.45,28.085833,22-05-2013,147.8,150.6,26.31
-33.13083,18.86278,22-05-2013,215.6,10.100000000000001,31.699999
-33.7075,18.97444444,22-05-2013,208.90001,11.0,30.38
-26.905,32.324722,23-05-2013,133.0,71.8,31.13
-27.602222,29.942778,23-05-2013,146.2,166.60000000000002,27.8
-27.169444,29.233889,23-05-2013,138.3,147.1,25.34
-27.00222,28.76528,23-05-2013,143.40001,148.3,25.97
-27.273889,28.49,23-05-2013,146.2,157.0,26.119999
-33.31388889,19.07472222,23-05-2013,212.8,11.200000000000001,31.14
-28.141944,26.417778,24-05-2013,180.1,116.4,29.46
-28.1175,26.719444,24-05-2013,175.0,120.10000000000001,29.039999
-28.116667,26.725278,24-05-2013,175.0,120.10000000000001,29.039999
-28.96362,19.15486,25-05-2013,251.1,2.4000000000000004,36.73
-25.99136,27.84208,27-05-2013,149.40001,163.10000000000002,26.83
-26.45,28.085833,27-05-2013,147.8,150.6,26.31
-29.042222,24.6,27-05-2013,205.8,76.60000000000001,32.17
-30.830556,26.921389,28-05-2013,168.7,110.0,28.369999
-24.670833,28.560833,28-05-2013,152.8,176.9,28.93
-25.73411,27.21422,28-05-2013,156.2,175.9,27.96
-26.861111,28.884722,28-05-2013,143.2,141.8,25.779999
-27.00222,28.76528,28-05-2013,143.40001,148.3,25.97
-30.679722,26.7125,28-05-2013,173.7,105.10000000000001,29.189999
-33.501667,21.624167,28-05-2013,186.2,10.9,28.269999
-25.45963889,28.26430556,28-05-2013,155.0,147.8,28.89
-29.161667,23.696389,29-05-2013,210.1,65.10000000000001,33.309998
-27.01011111,26.69808333,29-05-2013,170.6,139.4,28.49
-25.81048333,27.90955222,29-05-2013,153.40001,158.60000000000002,27.869999
-24.282222,28.090278,29-05-2013,153.6,160.20000000000002,28.939999
-26.648056,27.089444,29-05-2013,158.8,152.6,27.67
-26.970278,27.211111,29-05-2013,160.0,146.9,27.789999
-26.880278,26.965,29-05-2013,162.6,145.9,28.23
-27.3,28.586944,29-05-2013,144.8,156.8,26.099998
-26.98472222,26.63227778,29-05-2013,169.1,141.0,28.58
-29.033333,23.983333,29-05-2013,205.40001,73.0,32.82
-22.935,28.004167,30-05-2013,167.90001,93.5,32.01
-27.273889,28.49,30-05-2013,146.2,157.0,26.119999
-27.38972222,26.46388889,30-05-2013,179.6,124.9,29.349998
-27.398611,26.614722,30-05-2013,177.90001,126.60000000000001,29.17
-27.671111,27.236944,30-05-2013,167.2,134.5,28.529999
-29.042222,24.6,30-05-2013,205.8,76.60000000000001,32.17
-29.028629,24.638389,30-05-2013,204.90001,78.10000000000001,32.11
-29.033333,23.983333,30-05-2013,205.40001,73.0,32.82
-29.744167,29.905833,31-05-2013,129.0,258.2,25.869999
-28.404444,30.013056,03-06-2013,144.7,165.60000000000002,28.07
-26.73806,27.59194,03-06-2013,153.90001,153.70000000000002,26.91
-26.45,28.085833,03-06-2013,147.8,150.6,26.31
-29.160278,26.573333,03-06-2013,178.6,116.80000000000001,29.199999
-34.065833,20.404167,04-06-2013,182.3,8.5,30.31
-25.20639,27.558,04-06-2013,165.2,156.60000000000002,30.429998
-24.69514,27.40906,04-06-2013,172.7,157.70000000000002,31.24
-28.747778,31.745833,04-06-2013,137.90001,134.5,29.06
-29.380556,30.2775,04-06-2013,122.4,209.5,24.75
-27.169444,29.233889,04-06-2013,138.3,147.1,25.34
-26.861111,28.884722,04-06-2013,143.2,141.8,25.779999
-27.398611,26.614722,04-06-2013,177.90001,126.60000000000001,29.17
-34.031944,22.053333,04-06-2013,155.7,11.100000000000001,25.949999
-34.039722,22.133333,04-06-2013,153.90001,11.4,25.769999
-34.075556,20.145556,04-06-2013,185.90001,8.700000000000001,29.8
-29.161667,23.696389,05-06-2013,210.1,65.10000000000001,33.309998
-27.01011111,26.69808333,05-06-2013,170.6,139.4,28.49
-29.140556,31.391944,05-06-2013,129.90001,139.9,27.65
-24.39619444,27.08983333,05-06-2013,172.8,149.3,31.56
-23.658056,31.05,05-06-2013,141.8,100.2,31.519999
-23.281,30.54305556,05-06-2013,142.7,110.60000000000001,30.46
-27.00222,28.76528,05-06-2013,143.40001,148.3,25.97
-27.02314,28.59389,05-06-2013,145.3,150.20000000000002,26.21
-26.648056,27.089444,05-06-2013,158.8,152.6,27.67
-26.970278,27.211111,05-06-2013,160.0,146.9,27.789999
-26.880278,26.965,05-06-2013,162.6,145.9,28.23
-27.273889,28.49,05-06-2013,146.2,157.0,26.119999
-27.4275,28.525833,05-06-2013,145.0,162.4,26.0
-27.3,28.586944,05-06-2013,144.8,156.8,26.099998
-26.98472222,26.63227778,05-06-2013,169.1,141.0,28.58
-34.405833,19.600556,05-06-2013,162.8,8.9,25.57
-28.058889,30.373611,05-06-2013,139.90001,166.4,26.91
-22.769722,30.886944,06-06-2013,148.1,132.4,31.609999
-28.801278,31.955389,06-06-2013,135.3,113.10000000000001,28.48
-27.937778,31.209444,06-06-2013,136.6,124.0,27.75
-27.5275,30.858056,06-06-2013,130.6,164.20000000000002,26.24
-31.394444,20.947222,06-06-2013,234.8,18.400000000000002,31.849998
-29.651389,22.746389,06-06-2013,236.0,39.800000000000004,33.66
-34.005833,22.351111,06-06-2013,147.1,13.9,24.74
-28.116667,26.725278,07-06-2013,175.0,120.10000000000001,29.039999
-27.902778,24.615556,07-06-2013,198.40001,93.9,32.34
-25.99136,27.84208,10-06-2013,149.40001,163.10000000000002,26.83
-29.7775,29.470833,10-06-2013,125.5,289.7,23.76
-29.744167,29.905833,10-06-2013,129.0,258.2,25.869999
-26.45,28.085833,10-06-2013,147.8,150.6,26.31
-27.671111,27.236944,10-06-2013,167.2,134.5,28.529999
-29.042222,24.6,10-06-2013,205.8,76.60000000000001,32.17
-31.396,29.2651,10-06-2013,126.3,197.4,26.029999
-31.554722,29.245556,10-06-2013,117.5,205.60000000000002,24.789999
-27.01011111,26.69808333,11-06-2013,170.6,139.4,28.49
-24.183889,30.823889,11-06-2013,137.6,138.4,30.64
-30.733889,29.828333,11-06-2013,121.5,231.3,25.26
-26.861111,28.884722,11-06-2013,143.2,141.8,25.779999
-27.00222,28.76528,11-06-2013,143.40001,148.3,25.97
-26.648056,27.089444,11-06-2013,158.8,152.6,27.67
-26.970278,27.211111,11-06-2013,160.0,146.9,27.789999
-26.880278,26.965,11-06-2013,162.6,145.9,28.23
-26.98472222,26.63227778,11-06-2013,169.1,141.0,28.58
-28.69485,28.23487,11-06-2013,144.8,168.4,25.16
-30.568333,29.422778,11-06-2013,126.8,209.5,24.529999
-30.570833,29.150556,11-06-2013,128.2,212.20000000000002,24.38
-31.104278,29.399722,11-06-2013,124.5,207.5,25.74
-25.45963889,28.26430556,11-06-2013,155.0,147.8,28.89
-28.338333,31.373611,11-06-2013,133.1,134.0,27.769999
-28.068333,31.55,11-06-2013,140.8,107.7,29.9
-25.81048333,27.90955222,12-06-2013,153.40001,158.60000000000002,27.869999
-24.39619444,27.08983333,12-06-2013,172.8,149.3,31.56
-24.058889,31.237222,12-06-2013,137.6,111.7,31.349998
-30.398056,30.601944,12-06-2013,124.1,237.70000000000002,26.21
-27.802778,28.768333,12-06-2013,140.1,168.9,25.49
-29.033333,23.983333,12-06-2013,205.40001,73.0,32.82
-29.615556,27.065278,12-06-2013,166.5,140.0,27.98
-28.883333,27.89,12-06-2013,149.2,170.9,25.949999
-31.031389,28.883333,12-06-2013,129.5,201.3,25.609999
-30.86013889,29.07125,12-06-2013,130.2,201.10000000000002,26.01
-30.77586667,29.03221667,12-06-2013,130.8,204.8,25.9
-34.092222,21.295278,12-06-2013,172.2,10.9,28.099998
-28.44555556,32.325,05-09-2013,153.90001,76.3,30.3
-24.679167,30.8025,14-06-2013,127.5,211.70000000000002,25.71
-29.744167,29.905833,14-06-2013,129.0,258.2,25.869999
-26.98472222,26.63227778,14-06-2013,169.1,141.0,28.58
-29.803611,30.516111,14-06-2013,122.4,240.8,25.76
-28.96362,19.15486,15-06-2013,251.1,2.4000000000000004,36.73
-28.735556,29.820556,17-06-2013,143.3,175.3,28.33
-32.502778,19.535833,17-06-2013,234.1,9.0,32.85
-31.860278,18.6875,18-06-2013,221.2,7.4,31.59
-25.20639,27.558,18-06-2013,165.2,156.60000000000002,30.429998
-24.39619444,27.08983333,18-06-2013,172.8,149.3,31.56
-24.69514,27.40906,18-06-2013,172.7,157.70000000000002,31.24
-26.73806,27.59194,18-06-2013,153.90001,153.70000000000002,26.91
-26.45,28.085833,18-06-2013,147.8,150.6,26.31
-33.38056,19.30167,18-06-2013,199.0,11.600000000000001,28.48
-32.595833,19.009444,18-06-2013,222.6,9.9,32.94
-29.161667,23.696389,19-06-2013,210.1,65.10000000000001,33.309998
-29.641944,30.6875,19-06-2013,127.200005,211.4,26.75
-25.127778,27.628889,19-06-2013,164.7,154.20000000000002,30.5
-23.838611,31.640833,19-06-2013,144.8,97.2,32.54
-27.363611,31.783333,19-06-2013,132.8,91.5,29.66
-26.861111,28.884722,19-06-2013,143.2,141.8,25.779999
-31.5653,18.3306,19-06-2013,211.6,4.7,30.029999
-32.601389,18.750556,19-06-2013,222.8,9.4,32.149998
-33.7075,18.97444444,19-06-2013,208.90001,11.0,30.38
-29.161667,23.696389,20-06-2013,210.1,65.10000000000001,33.309998
-28.7115,24.07288889,20-06-2013,204.0,77.2,32.78
-27.602222,29.942778,20-06-2013,146.2,166.60000000000002,27.8
-29.1825,23.575556,20-06-2013,215.5,61.0,33.29
-34.250556,20.9925,20-06-2013,177.3,10.3,28.17
-33.31388889,19.07472222,20-06-2013,212.8,11.200000000000001,31.14
-33.13083,18.86278,20-06-2013,215.6,10.100000000000001,31.699999
-32.94583,18.33667,20-06-2013,200.2,7.1000000000000005,28.68
-27.573056,24.746389,21-06-2013,200.40001,100.7,31.99
-28.96362,19.15486,22-06-2013,251.1,2.4000000000000004,36.73
-29.803611,30.516111,22-06-2013,122.4,240.8,25.76
-25.99136,27.84208,24-06-2013,149.40001,163.10000000000002,26.83
-26.45,28.085833,24-06-2013,147.8,150.6,26.31
-33.501667,21.624167,24-06-2013,186.2,10.9,28.269999
-27.01011111,26.69808333,25-06-2013,170.6,139.4,28.49
-26.861111,28.884722,25-06-2013,143.2,141.8,25.779999
-27.00222,28.76528,25-06-2013,143.40001,148.3,25.97
-26.648056,27.089444,25-06-2013,158.8,152.6,27.67
-26.970278,27.211111,25-06-2013,160.0,146.9,27.789999
-26.880278,26.965,25-06-2013,162.6,145.9,28.23
-26.98472222,26.63227778,25-06-2013,169.1,141.0,28.58
-29.042222,24.6,25-06-2013,205.8,76.60000000000001,32.17
-29.028629,24.638389,25-06-2013,204.90001,78.10000000000001,32.11
-29.033333,23.983333,25-06-2013,205.40001,73.0,32.82
-29.161667,23.696389,26-06-2013,210.1,65.10000000000001,33.309998
-25.81048333,27.90955222,26-06-2013,153.40001,158.60000000000002,27.869999
-28.75,30.442778,26-06-2013,146.2,162.10000000000002,29.279999
-29.161667,30.629722,26-06-2013,124.700005,189.0,25.109999
-28.141944,26.417778,26-06-2013,180.1,116.4,29.46
-28.1175,26.719444,26-06-2013,175.0,120.10000000000001,29.039999
-28.116667,26.725278,26-06-2013,175.0,120.10000000000001,29.039999
-29.160278,26.573333,26-06-2013,178.6,116.80000000000001,29.199999
-29.033333,23.983333,26-06-2013,205.40001,73.0,32.82
-27.38972222,26.46388889,27-06-2013,179.6,124.9,29.349998
-27.398611,26.614722,27-06-2013,177.90001,126.60000000000001,29.17
-27.671111,27.236944,27-06-2013,167.2,134.5,28.529999
-28.760833,17.730278,28-06-2013,244.2,0.30000000000000004,36.03
-29.744167,29.905833,28-06-2013,129.0,258.2,25.869999
-28.96362,19.15486,29-06-2013,251.1,2.4000000000000004,36.73
-26.73806,27.59194,01-07-2013,153.90001,153.70000000000002,26.91
-26.45,28.085833,01-07-2013,147.8,150.6,26.31
-34.065833,20.404167,02-07-2013,182.3,8.5,30.31
-25.20639,27.558,02-07-2013,165.2,156.60000000000002,30.429998
-24.69514,27.40906,02-07-2013,172.7,157.70000000000002,31.24
-28.747778,31.745833,02-07-2013,137.90001,134.5,29.06
-27.937778,31.209444,02-07-2013,136.6,124.0,27.75
-29.380556,30.2775,02-07-2013,122.4,209.5,24.75
-27.169444,29.233889,02-07-2013,138.3,147.1,25.34
-26.861111,28.884722,02-07-2013,143.2,141.8,25.779999
-27.398611,26.614722,02-07-2013,177.90001,126.60000000000001,29.17
-28.69485,28.23487,02-07-2013,144.8,168.4,25.16
-34.031944,22.053333,02-07-2013,155.7,11.100000000000001,25.949999
-34.075556,20.145556,02-07-2013,185.90001,8.700000000000001,29.8
-29.161667,23.696389,03-07-2013,210.1,65.10000000000001,33.309998
-27.01011111,26.69808333,03-07-2013,170.6,139.4,28.49
-25.127778,27.628889,03-07-2013,164.7,154.20000000000002,30.5
-24.39619444,27.08983333,03-07-2013,172.8,149.3,31.56
-27.00222,28.76528,03-07-2013,143.40001,148.3,25.97
-27.02314,28.59389,03-07-2013,145.3,150.20000000000002,26.21
-26.648056,27.089444,03-07-2013,158.8,152.6,27.67
-26.970278,27.211111,03-07-2013,160.0,146.9,27.789999
-26.880278,26.965,03-07-2013,162.6,145.9,28.23
-27.273889,28.49,03-07-2013,146.2,157.0,26.119999
-27.4275,28.525833,03-07-2013,145.0,162.4,26.0
-27.3,28.586944,03-07-2013,144.8,156.8,26.099998
-26.98472222,26.63227778,03-07-2013,169.1,141.0,28.58
-34.039722,22.133333,03-07-2013,153.90001,11.4,25.769999
-34.405833,19.600556,03-07-2013,162.8,8.9,25.57
-33.870833,20.003333,03-07-2013,195.0,8.8,30.9
-25.57877778,29.12747222,03-07-2013,150.0,148.4,28.359999
-22.769722,30.886944,04-07-2013,148.1,132.4,31.609999
-28.801278,31.955389,04-07-2013,135.3,113.10000000000001,28.48
-27.5275,30.858056,04-07-2013,130.6,164.20000000000002,26.24
-26.98472222,26.63227778,04-07-2013,169.1,141.0,28.58
-31.394444,20.947222,04-07-2013,234.8,18.400000000000002,31.849998
-34.329722,18.990278,04-07-2013,164.2,8.700000000000001,24.8
-23.281,30.54305556,05-07-2013,142.7,110.60000000000001,30.46
-27.937778,31.209444,05-07-2013,136.6,124.0,27.75
-29.161667,30.629722,05-07-2013,124.700005,189.0,25.109999
-27.902778,24.615556,05-07-2013,198.40001,93.9,32.34
-25.99136,27.84208,08-07-2013,149.40001,163.10000000000002,26.83
-29.7775,29.470833,08-07-2013,125.5,289.7,23.76
-29.987778,29.851667,08-07-2013,123.8,257.6,25.019999
-29.744167,29.905833,08-07-2013,129.0,258.2,25.869999
-27.00222,28.76528,08-07-2013,143.40001,148.3,25.97
-26.45,28.085833,08-07-2013,147.8,150.6,26.31
-27.01011111,26.69808333,09-07-2013,181.0,69.60000000000001,31.22
-24.670833,28.560833,09-07-2013,166.8,75.8,30.4
-30.733889,29.828333,09-07-2013,150.2,66.3,28.359999
-26.648056,27.089444,09-07-2013,171.1,75.2,29.99
-26.970278,27.211111,09-07-2013,172.7,67.9,30.289999
-26.880278,26.965,09-07-2013,173.7,71.2,30.63
-26.98472222,26.63227778,09-07-2013,180.40001,72.60000000000001,31.38
-29.160278,26.573333,09-07-2013,192.6,31.6,32.71
-28.883333,27.89,09-07-2013,160.1,48.6,29.41
-31.396,29.2651,09-07-2013,155.6,67.8,29.32
-31.554722,29.245556,09-07-2013,147.0,71.2,28.0
-25.45963889,28.26430556,09-07-2013,170.7,79.0,30.84
-28.338333,31.373611,09-07-2013,156.6,67.60000000000001,30.22
-28.068333,31.55,09-07-2013,162.5,63.7,31.96
-25.81048333,27.90955222,10-07-2013,168.90001,87.4,30.08
-22.225556,29.990556,10-07-2013,154.7,96.0,33.42
-30.398056,30.601944,10-07-2013,156.6,71.2,29.3
-30.27402,30.69602,10-07-2013,155.8,67.10000000000001,29.189999
-28.69485,28.23487,10-07-2013,155.3,51.2,28.25
-29.615556,27.065278,10-07-2013,179.6,36.1,31.439999
-30.568333,29.422778,10-07-2013,150.8,64.4,27.63
-30.570833,29.150556,10-07-2013,150.2,66.0,27.41
-31.104278,29.399722,10-07-2013,154.0,65.9,28.849998
-34.092222,21.295278,10-07-2013,163.8,55.7,29.89
-24.282222,28.090278,11-07-2013,162.40001,95.80000000000001,30.25
-30.13573889,30.67422222,11-07-2013,156.5,58.0,29.46
-30.160091,27.40124,11-07-2013,172.7,40.5,31.08
-30.336111,27.359444,11-07-2013,175.0,41.300000000000004,31.07
-31.031389,28.883333,11-07-2013,151.5,63.900000000000006,28.67
-30.86013889,29.07125,11-07-2013,155.0,61.5,29.099998
-30.77586667,29.03221667,11-07-2013,155.1,62.400000000000006,29.0
-30.830556,26.921389,12-07-2013,186.7,35.5,31.81
-31.000833,26.353056,12-07-2013,194.7,31.700000000000003,31.32
-30.160091,27.40124,12-07-2013,172.7,40.5,31.08
-28.75,30.442778,13-07-2013,167.2,50.2,31.82
-28.735556,29.820556,15-07-2013,162.5,54.900000000000006,30.91
-26.73806,27.59194,15-07-2013,166.2,73.8,29.46
-26.45,28.085833,15-07-2013,163.6,75.2,28.869999
-33.38056,19.30167,15-07-2013,190.6,36.7,29.48
-27.01011111,26.69808333,16-07-2013,181.0,69.60000000000001,31.22
-24.679167,30.8025,16-07-2013,140.1,121.2,26.26
-25.127778,27.628889,16-07-2013,180.2,76.60000000000001,32.37
-24.39619444,27.08983333,16-07-2013,180.5,77.10000000000001,32.73
-24.69514,27.40906,16-07-2013,180.3,81.9,32.34
-23.658056,31.05,16-07-2013,152.2,69.2,32.26
-27.169444,29.233889,16-07-2013,155.5,70.0,27.779999
-26.861111,28.884722,16-07-2013,158.2,72.7,28.109999
-27.00222,28.76528,16-07-2013,158.8,69.60000000000001,28.49
-26.648056,27.089444,16-07-2013,171.1,75.2,29.99
-26.880278,26.965,16-07-2013,173.7,71.2,30.63
-26.98472222,26.63227778,16-07-2013,180.40001,72.60000000000001,31.38
-28.141944,26.417778,16-07-2013,189.0,43.6,32.079998
-28.1175,26.719444,16-07-2013,184.7,43.6,31.88
-29.641944,30.6875,17-07-2013,153.8,30.5,29.64
-22.91028,29.61111,17-07-2013,145.7,104.7,30.55
-25.20639,27.558,17-07-2013,178.40001,77.60000000000001,32.12
-24.058889,31.237222,17-07-2013,152.3,73.4,31.99
-27.363611,31.783333,17-07-2013,154.3,54.6,31.66
-27.38972222,26.46388889,17-07-2013,189.40001,58.800000000000004,32.0
-28.768056,20.720556,17-07-2013,253.7,28.8,37.17
-33.13083,18.86278,17-07-2013,193.6,26.1,32.3
-32.94583,18.33667,17-07-2013,191.7,17.6,29.46
-22.935,28.004167,18-07-2013,165.5,82.60000000000001,32.44
-24.183889,30.823889,18-07-2013,154.90001,75.9,31.88
-23.23572222,27.717,18-07-2013,170.2,81.9,32.92
-26.905,32.324722,18-07-2013,156.40001,57.300000000000004,33.27
-27.602222,29.942778,18-07-2013,161.7,73.8,29.14
-29.744167,29.905833,18-07-2013,155.1,57.0,28.789999
-27.935,26.126667,18-07-2013,189.6,48.1,32.09
-28.141944,26.417778,18-07-2013,189.0,43.6,32.079998
-27.902778,24.615556,19-07-2013,211.90001,59.0,35.48
-28.96362,19.15486,20-07-2013,251.5,24.900000000000002,38.09
-25.99136,27.84208,22-07-2013,165.8,90.0,29.199999
-32.502778,19.535833,22-07-2013,214.8,15.700000000000001,33.89
-31.860278,18.6875,23-07-2013,217.5,14.9,32.52
