Latitude,Longitude,Sample Date,vpd,ws,soil
-28.141944,26.417778,23-04-2013,1.53,2.79,0.7
-33.501667,21.624167,23-04-2013,1.24,3.48,0.1
-32.595833,19.009444,23-04-2013,1.89,3.32,7.0
-28.760833,17.730278,24-04-2013,3.0,3.04,0.0
-29.161667,23.696389,24-04-2013,2.3,2.4199998,0.1
-29.641944,30.6875,24-04-2013,0.76,2.59,80.200005
-27.363611,31.783333,24-04-2013,1.05,1.63,7.8
-28.141944,26.417778,24-04-2013,1.53,2.79,0.7
-33.08883333,19.21878333,24-04-2013,1.3399999,3.83,8.2
-33.31388889,19.07472222,24-04-2013,1.62,3.6,13.0
-33.13083,18.86278,24-04-2013,1.7099999,3.53,11.7
-32.94583,18.33667,24-04-2013,1.22,4.54,7.2000003
-26.905,32.324722,25-04-2013,1.15,1.8399999,8.3
-27.602222,29.942778,25-04-2013,1.06,2.3899999,15.8
-27.38972222,26.46388889,25-04-2013,1.4499999,2.96,0.8
-33.7075,18.97444444,25-04-2013,1.4599999,4.0299997,14.3
-33.464444,18.740556,25-04-2013,1.43,4.2999997,11.2
-33.72266667,18.61691667,25-04-2013,1.15,5.06,12.0
-27.356667,27.286389,25-04-2013,1.27,2.73,0.90000004
-27.902778,24.615556,26-04-2013,2.04,2.48,0.2
-28.068333,31.55,26-04-2013,1.17,1.8199999,4.7000003
-28.96362,19.15486,27-04-2013,2.99,3.1599998,0.0
-26.45,28.085833,29-04-2013,1.01,2.4199998,1.4
-27.01011111,26.69808333,30-04-2013,1.31,2.8,0.8
-27.169444,29.233889,30-04-2013,0.84999996,2.4199998,2.7
-26.861111,28.884722,30-04-2013,0.91999996,2.3899999,1.5
-27.00222,28.76528,30-04-2013,0.95,2.4299998,1.4
-26.648056,27.089444,30-04-2013,1.17,2.4299998,1.0
-26.970278,27.211111,30-04-2013,1.22,2.3899999,1.0
-26.880278,26.965,30-04-2013,1.26,2.46,1.0
-26.98472222,26.63227778,30-04-2013,1.3199999,2.6599998,0.8
-25.45963889,28.26430556,30-04-2013,1.1999999,2.36,1.6
-29.161667,23.696389,01-05-2013,2.3,2.4199998,0.1
-25.81048333,27.90955222,01-05-2013,1.14,2.3899999,1.4
-28.75,30.442778,01-05-2013,1.15,2.34,11.0
-29.161667,30.629722,01-05-2013,0.65999997,2.46,60.5
-29.033333,23.983333,01-05-2013,2.18,2.4299998,0.2
-29.744167,29.905833,02-05-2013,0.83,2.35,79.200005
-32.94583,18.33667,02-05-2013,1.22,4.54,7.2000003
-27.671111,27.236944,04-05-2013,1.3399999,2.57,0.8
-28.96362,19.15486,04-05-2013,2.99,3.1599998,0.0
-26.45,28.085833,06-05-2013,1.01,2.4199998,1.4
-33.818056,19.694722,06-05-2013,1.4399999,3.7099998,6.4
-34.065833,20.404167,07-05-2013,1.41,2.32,3.4
-25.127778,27.628889,07-05-2013,1.41,2.37,2.0
-25.20639,27.558,07-05-2013,1.41,2.4199998,2.0
-24.69514,27.40906,07-05-2013,1.56,2.57,2.3
-23.658056,31.05,07-05-2013,1.3299999,1.75,0.90000004
-28.747778,31.745833,07-05-2013,0.90999997,2.6499999,5.4
-28.735556,29.820556,07-05-2013,1.11,2.33,26.4
-29.380556,30.2775,07-05-2013,0.65999997,2.34,77.4
-26.861111,28.884722,07-05-2013,0.91999996,2.3899999,1.5
-26.98472222,26.63227778,07-05-2013,1.3199999,2.6599998,0.8
-27.398611,26.614722,07-05-2013,1.43,2.9199998,0.8
-27.671111,27.236944,07-05-2013,1.3399999,2.57,0.8
-29.160278,26.573333,07-05-2013,1.54,2.69,0.7
-28.768056,20.720556,07-05-2013,2.8899999,3.4099998,0.0
-34.02861,22.22222,07-05-2013,0.65999997,3.9299998,2.4
-34.075556,20.145556,07-05-2013,1.37,2.7,6.5
-29.161667,23.696389,08-05-2013,2.3,2.4199998,0.1
-24.39619444,27.08983333,08-05-2013,1.61,2.61,2.6000001
-28.404444,30.013056,08-05-2013,1.09,2.3799999,16.0
-27.00222,28.76528,08-05-2013,0.95,2.4299998,1.4
-27.02314,28.59389,08-05-2013,0.97999996,2.45,1.4
-26.648056,27.089444,08-05-2013,1.17,2.4299998,1.0
-26.970278,27.211111,08-05-2013,1.22,2.3899999,1.0
-26.880278,26.965,08-05-2013,1.26,2.46,1.0
-27.273889,28.49,08-05-2013,0.98999995,2.48,4.2000003
-27.4275,28.525833,08-05-2013,0.97999996,2.52,11.5
-28.69485,28.23487,08-05-2013,0.98999995,2.4099998,17.2
-29.615556,27.065278,08-05-2013,1.39,2.51,0.7
-28.883333,27.89,08-05-2013,1.09,2.3799999,15.400001
-30.77586667,29.03221667,08-05-2013,0.89,2.3799999,48.8
-31.396,29.2651,08-05-2013,0.74,2.98,49.600002
-34.039722,22.133333,08-05-2013,0.71999997,3.79,2.3
-28.058889,30.373611,08-05-2013,0.93,2.3999999,22.4
-33.897778,20.012778,08-05-2013,1.4699999,3.1999998,5.5
-29.140556,31.391944,09-05-2013,0.7,3.1,9.900001
-27.671111,27.236944,09-05-2013,1.3399999,2.57,0.8
-30.160091,27.40124,09-05-2013,1.3399999,2.3899999,0.90000004
-30.336111,27.359444,09-05-2013,1.3299999,2.5,1.0
-34.005833,22.351111,09-05-2013,0.62,3.9599998,2.7
-30.830556,26.921389,10-05-2013,1.37,2.6399999,0.8
-28.116667,26.725278,10-05-2013,1.48,2.6599998,0.7
-27.573056,24.746389,10-05-2013,1.93,2.9299998,0.3
-31.000833,26.353056,10-05-2013,1.4,2.6699998,0.5
-30.679722,26.7125,10-05-2013,1.49,2.61,0.7
-28.96362,19.15486,11-05-2013,2.99,3.1599998,0.0
-25.99136,27.84208,13-05-2013,1.04,2.3799999,7.0
-29.7775,29.470833,13-05-2013,0.71,2.33,42.9
-29.744167,29.905833,13-05-2013,0.83,2.35,79.200005
-26.45,28.085833,13-05-2013,1.01,2.4199998,1.4
-31.554722,29.245556,13-05-2013,0.57,3.1,50.5
-27.01011111,26.69808333,14-05-2013,1.31,2.8,0.8
-24.679167,30.8025,14-05-2013,0.78,2.27,109.1
-30.830556,26.921389,14-05-2013,1.37,2.6399999,0.8
-25.73411,27.21422,14-05-2013,1.14,2.53,12.3
-23.281,30.54305556,14-05-2013,1.27,1.99,6.5
-30.733889,29.828333,14-05-2013,0.7,2.54,69.4
-29.987778,29.851667,14-05-2013,0.72999996,2.3999999,84.1
-27.169444,29.233889,14-05-2013,0.84999996,2.4199998,2.7
-26.861111,28.884722,14-05-2013,0.91999996,2.3899999,1.5
-27.00222,28.76528,14-05-2013,0.95,2.4299998,1.4
-26.648056,27.089444,14-05-2013,1.17,2.4299998,1.0
-26.970278,27.211111,14-05-2013,1.22,2.3899999,1.0
-26.880278,26.965,14-05-2013,1.26,2.46,1.0
-26.98472222,26.63227778,14-05-2013,1.3199999,2.6599998,0.8
-31.000833,26.353056,14-05-2013,1.4,2.6699998,0.5
-31.104278,29.399722,14-05-2013,0.75,2.6799998,57.2
-25.45963889,28.26430556,14-05-2013,1.1999999,2.36,1.6
-28.338333,31.373611,14-05-2013,0.87,2.01,4.5
-28.068333,31.55,14-05-2013,1.17,1.8199999,4.7000003
-29.161667,23.696389,15-05-2013,2.3,2.4199998,0.1
-25.81048333,27.90955222,15-05-2013,1.14,2.3899999,1.4
-24.183889,30.823889,15-05-2013,1.22,1.7199999,2.4
-22.91028,29.61111,15-05-2013,1.27,2.22,1.9
-22.769722,30.886944,15-05-2013,1.37,1.99,6.6
-29.744167,29.905833,15-05-2013,0.83,2.35,79.200005
-30.398056,30.601944,15-05-2013,0.65,3.4299998,81.1
-30.27402,30.69602,15-05-2013,0.64,3.53,80.3
-29.033333,23.983333,15-05-2013,2.18,2.4299998,0.2
-30.160091,27.40124,15-05-2013,1.3399999,2.3899999,0.90000004
-30.336111,27.359444,15-05-2013,1.3299999,2.5,1.0
-30.568333,29.422778,15-05-2013,0.74,2.6299999,62.600002
-30.86013889,29.07125,15-05-2013,0.88,2.3799999,51.7
-30.570833,29.150556,15-05-2013,0.78,2.49,49.9
-34.092222,21.295278,15-05-2013,1.06,3.1599998,1.8000001
-23.23572222,27.717,16-05-2013,1.65,2.73,0.4
-22.548889,28.898056,16-05-2013,1.49,2.6799998,0.1
-28.44555556,32.325,08-08-2013,0.88,2.62,8.400001
-30.13573889,30.67422222,16-05-2013,0.69,3.1799998,80.1
-29.160278,26.573333,16-05-2013,1.54,2.69,0.7
-31.031389,28.883333,16-05-2013,0.84,2.62,56.100002
-22.225556,29.990556,17-05-2013,1.67,2.18,0.2
-22.43772222,31.07805556,17-05-2013,1.66,2.33,0.4
-26.98472222,26.63227778,17-05-2013,1.3199999,2.6599998,0.8
-29.803611,30.516111,17-05-2013,0.68,2.51,83.8
-33.38056,19.30167,20-05-2013,1.35,3.59,9.6
-32.502778,19.535833,20-05-2013,2.02,3.72,0.5
-27.01011111,26.69808333,21-05-2013,1.31,2.8,0.8
-31.860278,18.6875,21-05-2013,1.7199999,3.73,0.6
-24.69514,27.40906,21-05-2013,1.56,2.57,2.3
-25.398889,31.610556,21-05-2013,0.97999996,1.64,8.900001
-26.648056,27.089444,21-05-2013,1.17,2.4299998,1.0
-26.970278,27.211111,21-05-2013,1.22,2.3899999,1.0
-26.880278,26.965,21-05-2013,1.26,2.46,1.0
-26.98472222,26.63227778,21-05-2013,1.3199999,2.6599998,0.8
-34.250556,20.9925,21-05-2013,1.02,4.27,3.3
-32.595833,19.009444,21-05-2013,1.89,3.32,7.0
-29.161667,23.696389,22-05-2013,2.3,2.4199998,0.1
-26.880278,26.965,13-05-2014,1.37,2.52,2.2
-29.641944,30.6875,22-05-2013,0.76,2.59,80.200005
-25.20639,27.558,22-05-2013,1.41,2.4199998,2.0
-25.681111,31.783333,22-05-2013,0.94,1.78,9.0
-25.513889,31.224444,22-05-2013,0.95,1.9399999,24.300001
-26.861111,28.884722,22-05-2013,0.91999996,2.3899999,1.5
-26.73806,27.59194,22-05-2013,1.11,2.48,1.2
-26.45,28.085833,22-05-2013,1.01,2.4199998,1.4
-33.13083,18.86278,22-05-2013,1.7099999,3.53,11.7
-33.7075,18.97444444,22-05-2013,1.4599999,4.0299997,14.3
-26.905,32.324722,23-05-2013,1.15,1.8399999,8.3
-27.602222,29.942778,23-05-2013,1.06,2.3899999,15.8
-27.169444,29.233889,23-05-2013,0.84999996,2.4199998,2.7
-27.00222,28.76528,23-05-2013,0.95,2.4299998,1.4
-27.273889,28.49,23-05-2013,0.98999995,2.48,4.2000003
-33.31388889,19.07472222,23-05-2013,1.62,3.6,13.0
-28.141944,26.417778,24-05-2013,1.53,2.79,0.7
-28.1175,26.719444,24-05-2013,1.48,2.6599998,0.7
-28.116667,26.725278,24-05-2013,1.48,2.6599998,0.7
-28.96362,19.15486,25-05-2013,2.99,3.1599998,0.0
-25.99136,27.84208,27-05-2013,1.04,2.3799999,7.0
-26.45,28.085833,27-05-2013,1.01,2.4199998,1.4
-29.042222,24.6,27-05-2013,2.09,2.6699998,0.1
-30.830556,26.921389,28-05-2013,1.37,2.6399999,0.8
-24.670833,28.560833,28-05-2013,1.17,2.28,17.300001
-25.73411,27.21422,28-05-2013,1.14,2.53,12.3
-26.861111,28.884722,28-05-2013,0.91999996,2.3899999,1.5
-27.00222,28.76528,28-05-2013,0.95,2.4299998,1.4
-30.679722,26.7125,28-05-2013,1.49,2.61,0.7
-33.501667,21.624167,28-05-2013,1.24,3.48,0.1
-25.45963889,28.26430556,28-05-2013,1.1999999,2.36,1.6
-29.161667,23.696389,29-05-2013,2.3,2.4199998,0.1
-27.01011111,26.69808333,29-05-2013,1.31,2.8,0.8
-25.81048333,27.90955222,29-05-2013,1.14,2.3899999,1.4
-24.282222,28.090278,29-05-2013,1.22,2.47,2.0
-26.648056,27.089444,29-05-2013,1.17,2.4299998,1.0
-26.970278,27.211111,29-05-2013,1.22,2.3899999,1.0
-26.880278,26.965,29-05-2013,1.26,2.46,1.0
-27.3,28.586944,29-05-2013,0.97999996,2.5,5.4
-26.98472222,26.63227778,29-05-2013,1.3199999,2.6599998,0.8
-29.033333,23.983333,29-05-2013,2.18,2.4299998,0.2
-22.935,28.004167,30-05-2013,1.64,2.71,0.2
-27.273889,28.49,30-05-2013,0.98999995,2.48,4.2000003
-27.38972222,26.46388889,30-05-2013,1.4499999,2.96,0.8
-27.398611,26.614722,30-05-2013,1.43,2.9199998,0.8
-27.671111,27.236944,30-05-2013,1.3399999,2.57,0.8
-29.042222,24.6,30-05-2013,2.09,2.6699998,0.1
-29.028629,24.638389,30-05-2013,2.08,2.6599998,0.1
-29.033333,23.983333,30-05-2013,2.18,2.4299998,0.2
-29.744167,29.905833,31-05-2013,0.83,2.35,79.200005
-28.404444,30.013056,03-06-2013,1.09,2.3799999,16.0
-26.73806,27.59194,03-06-2013,1.11,2.48,1.2
-26.45,28.085833,03-06-2013,1.01,2.4199998,1.4
-29.160278,26.573333,03-06-2013,1.54,2.69,0.7
-34.065833,20.404167,04-06-2013,1.41,2.32,3.4
-25.20639,27.558,04-06-2013,1.41,2.4199998,2.0
-24.69514,27.40906,04-06-2013,1.56,2.57,2.3
-28.747778,31.745833,04-06-2013,0.90999997,2.6499999,5.4
-29.380556,30.2775,04-06-2013,0.65999997,2.34,77.4
-27.169444,29.233889,04-06-2013,0.84999996,2.4199998,2.7
-26.861111,28.884722,04-06-2013,0.91999996,2.3899999,1.5
-27.398611,26.614722,04-06-2013,1.43,2.9199998,0.8
-34.031944,22.053333,04-06-2013,0.76,3.58,2.1000001
-34.039722,22.133333,04-06-2013,0.71999997,3.79,2.3
-34.075556,20.145556,04-06-2013,1.37,2.7,6.5
-29.161667,23.696389,05-06-2013,2.3,2.4199998,0.1
-27.01011111,26.69808333,05-06-2013,1.31,2.8,0.8
-29.140556,31.391944,05-06-2013,0.7,3.1,9.900001
-24.39619444,27.08983333,05-06-2013,1.61,2.61,2.6000001
-23.658056,31.05,05-06-2013,1.3299999,1.75,0.90000004
-23.281,30.54305556,05-06-2013,1.27,1.99,6.5
-27.00222,28.76528,05-06-2013,0.95,2.4299998,1.4
-27.02314,28.59389,05-06-2013,0.97999996,2.45,1.4
-26.648056,27.089444,05-06-2013,1.17,2.4299998,1.0
-26.970278,27.211111,05-06-2013,1.22,2.3899999,1.0
-26.880278,26.965,05-06-2013,1.26,2.46,1.0
-27.273889,28.49,05-06-2013,0.98999995,2.48,4.2000003
-27.4275,28.525833,05-06-2013,0.97999996,2.52,11.5
-27.3,28.586944,05-06-2013,0.97999996,2.5,5.4
-26.98472222,26.63227778,05-06-2013,1.3199999,2.6599998,0.8
-34.405833,19.600556,05-06-2013,0.81,3.1899998,10.8
-28.058889,30.373611,05-06-2013,0.93,2.3999999,22.4
-22.769722,30.886944,06-06-2013,1.37,1.99,6.6
-28.801278,31.955389,06-06-2013,0.76,3.33,7.1
-27.937778,31.209444,06-06-2013,0.94,2.07,5.6
-27.5275,30.858056,06-06-2013,0.81,1.99,31.2
-31.394444,20.947222,06-06-2013,2.12,3.74,0.0
-29.651389,22.746389,06-06-2013,2.48,3.25,0.0
-34.005833,22.351111,06-06-2013,0.62,3.9599998,2.7
-28.116667,26.725278,07-06-2013,1.48,2.6599998,0.7
-27.902778,24.615556,07-06-2013,2.04,2.48,0.2
-25.99136,27.84208,10-06-2013,1.04,2.3799999,7.0
-29.7775,29.470833,10-06-2013,0.71,2.33,42.9
-29.744167,29.905833,10-06-2013,0.83,2.35,79.200005
-26.45,28.085833,10-06-2013,1.01,2.4199998,1.4
-27.671111,27.236944,10-06-2013,1.3399999,2.57,0.8
-29.042222,24.6,10-06-2013,2.09,2.6699998,0.1
-31.396,29.2651,10-06-2013,0.74,2.98,49.600002
-31.554722,29.245556,10-06-2013,0.57,3.1,50.5
-27.01011111,26.69808333,11-06-2013,1.31,2.8,0.8
-24.183889,30.823889,11-06-2013,1.22,1.7199999,2.4
-30.733889,29.828333,11-06-2013,0.7,2.54,69.4
-26.861111,28.884722,11-06-2013,0.91999996,2.3899999,1.5
-27.00222,28.76528,11-06-2013,0.95,2.4299998,1.4
-26.648056,27.089444,11-06-2013,1.17,2.4299998,1.0
-26.970278,27.211111,11-06-2013,1.22,2.3899999,1.0
-26.880278,26.965,11-06-2013,1.26,2.46,1.0
-26.98472222,26.63227778,11-06-2013,1.3199999,2.6599998,0.8
-28.69485,28.23487,11-06-2013,0.98999995,2.4099998,17.2
-30.568333,29.422778,11-06-2013,0.74,2.6299999,62.600002
-30.570833,29.150556,11-06-2013,0.78,2.49,49.9
-31.104278,29.399722,11-06-2013,0.75,2.6799998,57.2
-25.45963889,28.26430556,11-06-2013,1.1999999,2.36,1.6
-28.338333,31.373611,11-06-2013,0.87,2.01,4.5
-28.068333,31.55,11-06-2013,1.17,1.8199999,4.7000003
-25.81048333,27.90955222,12-06-2013,1.14,2.3899999,1.4
-24.39619444,27.08983333,12-06-2013,1.61,2.61,2.6000001
-24.058889,31.237222,12-06-2013,1.3,1.63,1.0
-30.398056,30.601944,12-06-2013,0.65,3.4299998,81.1
-27.802778,28.768333,12-06-2013,0.91999996,2.46,22.6
-29.033333,23.983333,12-06-2013,2.18,2.4299998,0.2
-29.615556,27.065278,12-06-2013,1.39,2.51,0.7
-28.883333,27.89,12-06-2013,1.09,2.3799999,15.400001
-31.031389,28.883333,12-06-2013,0.84,2.62,56.100002
-30.86013889,29.07125,12-06-2013,0.88,2.3799999,51.7
-30.77586667,29.03221667,12-06-2013,0.89,2.3799999,48.8
-34.092222,21.295278,12-06-2013,1.06,3.1599998,1.8000001
-28.44555556,32.325,05-09-2013,0.88,2.62,8.400001
-24.679167,30.8025,14-06-2013,0.78,2.27,109.1
-29.744167,29.905833,14-06-2013,0.83,2.35,79.200005
-26.98472222,26.63227778,14-06-2013,1.3199999,2.6599998,0.8
-29.803611,30.516111,14-06-2013,0.68,2.51,83.8
-28.96362,19.15486,15-06-2013,2.99,3.1599998,0.0
-28.735556,29.820556,17-06-2013,1.11,2.33,26.4
-32.502778,19.535833,17-06-2013,2.02,3.72,0.5
-31.860278,18.6875,18-06-2013,1.7199999,3.73,0.6
-25.20639,27.558,18-06-2013,1.41,2.4199998,2.0
-24.39619444,27.08983333,18-06-2013,1.61,2.61,2.6000001
-24.69514,27.40906,18-06-2013,1.56,2.57,2.3
-26.73806,27.59194,18-06-2013,1.11,2.48,1.2
-26.45,28.085833,18-06-2013,1.01,2.4199998,1.4
-33.38056,19.30167,18-06-2013,1.35,3.59,9.6
-32.595833,19.009444,18-06-2013,1.89,3.32,7.0
-29.161667,23.696389,19-06-2013,2.3,2.4199998,0.1
-29.641944,30.6875,19-06-2013,0.76,2.59,80.200005
-25.127778,27.628889,19-06-2013,1.41,2.37,2.0
-23.838611,31.640833,19-06-2013,1.4599999,1.87,0.90000004
-27.363611,31.783333,19-06-2013,1.05,1.63,7.8
-26.861111,28.884722,19-06-2013,0.91999996,2.3899999,1.5
-31.5653,18.3306,19-06-2013,1.39,4.41,0.2
-32.601389,18.750556,19-06-2013,1.76,3.74,6.6
-33.7075,18.97444444,19-06-2013,1.4599999,4.0299997,14.3
-29.161667,23.696389,20-06-2013,2.3,2.4199998,0.1
-28.7115,24.07288889,20-06-2013,2.1699998,2.3799999,0.2
-27.602222,29.942778,20-06-2013,1.06,2.3899999,15.8
-29.1825,23.575556,20-06-2013,2.31,2.6499999,0.1
-34.250556,20.9925,20-06-2013,1.02,4.27,3.3
-33.31388889,19.07472222,20-06-2013,1.62,3.6,13.0
-33.13083,18.86278,20-06-2013,1.7099999,3.53,11.7
-32.94583,18.33667,20-06-2013,1.22,4.54,7.2000003
-27.573056,24.746389,21-06-2013,1.93,2.9299998,0.3
-28.96362,19.15486,22-06-2013,2.99,3.1599998,0.0
-29.803611,30.516111,22-06-2013,0.68,2.51,83.8
-25.99136,27.84208,24-06-2013,1.04,2.3799999,7.0
-26.45,28.085833,24-06-2013,1.01,2.4199998,1.4
-33.501667,21.624167,24-06-2013,1.24,3.48,0.1
-27.01011111,26.69808333,25-06-2013,1.31,2.8,0.8
-26.861111,28.884722,25-06-2013,0.91999996,2.3899999,1.5
-27.00222,28.76528,25-06-2013,0.95,2.4299998,1.4
-26.648056,27.089444,25-06-2013,1.17,2.4299998,1.0
-26.970278,27.211111,25-06-2013,1.22,2.3899999,1.0
-26.880278,26.965,25-06-2013,1.26,2.46,1.0
-26.98472222,26.63227778,25-06-2013,1.3199999,2.6599998,0.8
-29.042222,24.6,25-06-2013,2.09,2.6699998,0.1
-29.028629,24.638389,25-06-2013,2.08,2.6599998,0.1
-29.033333,23.983333,25-06-2013,2.18,2.4299998,0.2
-29.161667,23.696389,26-06-2013,2.3,2.4199998,0.1
-25.81048333,27.90955222,26-06-2013,1.14,2.3899999,1.4
-28.75,30.442778,26-06-2013,1.15,2.34,11.0
-29.161667,30.629722,26-06-2013,0.65999997,2.46,60.5
-28.141944,26.417778,26-06-2013,1.53,2.79,0.7
-28.1175,26.719444,26-06-2013,1.48,2.6599998,0.7
-28.116667,26.725278,26-06-2013,1.48,2.6599998,0.7
-29.160278,26.573333,26-06-2013,1.54,2.69,0.7
-29.033333,23.983333,26-06-2013,2.18,2.4299998,0.2
-27.38972222,26.46388889,27-06-2013,1.4499999,2.96,0.8
-27.398611,26.614722,27-06-2013,1.43,2.9199998,0.8
-27.671111,27.236944,27-06-2013,1.3399999,2.57,0.8
-28.760833,17.730278,28-06-2013,3.0,3.04,0.0
-29.744167,29.905833,28-06-2013,0.83,2.35,79.200005
-28.96362,19.15486,29-06-2013,2.99,3.1599998,0.0
-26.73806,27.59194,01-07-2013,1.11,2.48,1.2
-26.45,28.085833,01-07-2013,1.01,2.4199998,1.4
-34.065833,20.404167,02-07-2013,1.41,2.32,3.4
-25.20639,27.558,02-07-2013,1.41,2.4199998,2.0
-24.69514,27.40906,02-07-2013,1.56,2.57,2.3
-28.747778,31.745833,02-07-2013,0.90999997,2.6499999,5.4
-27.937778,31.209444,02-07-2013,0.94,2.07,5.6
-29.380556,30.2775,02-07-2013,0.65999997,2.34,77.4
-27.169444,29.233889,02-07-2013,0.84999996,2.4199998,2.7
-26.861111,28.884722,02-07-2013,0.91999996,2.3899999,1.5
-27.398611,26.614722,02-07-2013,1.43,2.9199998,0.8
-28.69485,28.23487,02-07-2013,0.98999995,2.4099998,17.2
-34.031944,22.053333,02-07-2013,0.76,3.58,2.1000001
-34.075556,20.145556,02-07-2013,1.37,2.7,6.5
-29.161667,23.696389,03-07-2013,2.3,2.4199998,0.1
-27.01011111,26.69808333,03-07-2013,1.31,2.8,0.8
-25.127778,27.628889,03-07-2013,1.41,2.37,2.0
-24.39619444,27.08983333,03-07-2013,1.61,2.61,2.6000001
-27.00222,28.76528,03-07-2013,0.95,2.4299998,1.4
-27.02314,28.59389,03-07-2013,0.97999996,2.45,1.4
-26.648056,27.089444,03-07-2013,1.17,2.4299998,1.0
-26.970278,27.211111,03-07-2013,1.22,2.3899999,1.0
-26.880278,26.965,03-07-2013,1.26,2.46,1.0
-27.273889,28.49,03-07-2013,0.98999995,2.48,4.2000003
-27.4275,28.525833,03-07-2013,0.97999996,2.52,11.5
-27.3,28.586944,03-07-2013,0.97999996,2.5,5.4
-26.98472222,26.63227778,03-07-2013,1.3199999,2.6599998,0.8
-34.039722,22.133333,03-07-2013,0.71999997,3.79,2.3
-34.405833,19.600556,03-07-2013,0.81,3.1899998,10.8
-33.870833,20.003333,03-07-2013,1.51,2.8999999,5.6
-25.57877778,29.12747222,03-07-2013,1.14,2.27,1.4
-22.769722,30.886944,04-07-2013,1.37,1.99,6.6
-28.801278,31.955389,04-07-2013,0.76,3.33,7.1
-27.5275,30.858056,04-07-2013,0.81,1.99,31.2
-26.98472222,26.63227778,04-07-2013,1.3199999,2.6599998,0.8
-31.394444,20.947222,04-07-2013,2.12,3.74,0.0
-34.329722,18.990278,04-07-2013,0.71999997,5.12,22.1
-23.281,30.54305556,05-07-2013,1.27,1.99,6.5
-27.937778,31.209444,05-07-2013,0.94,2.07,5.6
-29.161667,30.629722,05-07-2013,0.65999997,2.46,60.5
-27.902778,24.615556,05-07-2013,2.04,2.48,0.2
-25.99136,27.84208,08-07-2013,1.04,2.3799999,7.0
-29.7775,29.470833,08-07-2013,0.71,2.33,42.9
-29.987778,29.851667,08-07-2013,0.72999996,2.3999999,84.1
-29.744167,29.905833,08-07-2013,0.83,2.35,79.200005
-27.00222,28.76528,08-07-2013,0.95,2.4299998,1.4
-26.45,28.085833,08-07-2013,1.01,2.4199998,1.4
-27.01011111,26.69808333,09-07-2013,1.49,2.57,0.7
-24.670833,28.560833,09-07-2013,1.2099999,2.25,13.5
-30.733889,29.828333,09-07-2013,0.90999997,2.69,25.5
-26.648056,27.089444,09-07-2013,1.27,2.32,1.0
-26.970278,27.211111,09-07-2013,1.35,2.31,1.0
-26.880278,26.965,09-07-2013,1.37,2.31,1.0
-26.98472222,26.63227778,09-07-2013,1.52,2.5,0.8
-29.160278,26.573333,09-07-2013,1.86,2.79,0.7
-28.883333,27.89,09-07-2013,1.29,2.26,9.1
-31.396,29.2651,09-07-2013,0.97999996,3.03,18.300001
-31.554722,29.245556,09-07-2013,0.78999996,3.31,18.6
-25.45963889,28.26430556,09-07-2013,1.3,2.21,1.5
-28.338333,31.373611,09-07-2013,1.03,1.76,4.2000003
-28.068333,31.55,09-07-2013,1.28,1.62,4.4
-25.81048333,27.90955222,10-07-2013,1.26,2.22,1.4
-22.225556,29.990556,10-07-2013,1.75,1.6899999,0.2
-30.398056,30.601944,10-07-2013,0.88,3.75,29.800001
-30.27402,30.69602,10-07-2013,0.85999995,3.82,29.5
-28.69485,28.23487,10-07-2013,1.12,2.22,9.2
-29.615556,27.065278,10-07-2013,1.68,2.48,0.7
-30.568333,29.422778,10-07-2013,0.90999997,2.6499999,23.0
-30.570833,29.150556,10-07-2013,0.94,2.47,18.4
-31.104278,29.399722,10-07-2013,0.96,2.97,21.1
-34.092222,21.295278,10-07-2013,1.15,2.3799999,1.7
-24.282222,28.090278,11-07-2013,1.23,2.2,2.0
-30.13573889,30.67422222,11-07-2013,0.9,3.4499998,29.5
-30.160091,27.40124,11-07-2013,1.5999999,2.31,0.90000004
-30.336111,27.359444,11-07-2013,1.5799999,2.44,0.90000004
-31.031389,28.883333,11-07-2013,1.03,2.27,20.6
-30.86013889,29.07125,11-07-2013,1.0799999,2.3899999,19.0
-30.77586667,29.03221667,11-07-2013,1.0799999,2.3799999,18.0
-30.830556,26.921389,12-07-2013,1.6899999,2.71,0.8
-31.000833,26.353056,12-07-2013,1.68,3.07,0.5
-30.160091,27.40124,12-07-2013,1.5999999,2.31,0.90000004
-28.75,30.442778,13-07-2013,1.29,1.9399999,8.6
-28.735556,29.820556,15-07-2013,1.23,1.88,14.3
-26.73806,27.59194,15-07-2013,1.24,2.1499999,1.1
-26.45,28.085833,15-07-2013,1.14,2.2,1.3000001
-33.38056,19.30167,15-07-2013,1.42,3.21,8.0
-27.01011111,26.69808333,16-07-2013,1.49,2.57,0.7
-24.679167,30.8025,16-07-2013,0.74,2.2,94.6
-25.127778,27.628889,16-07-2013,1.5,2.27,1.9
-24.39619444,27.08983333,16-07-2013,1.61,2.3,2.5
-24.69514,27.40906,16-07-2013,1.54,2.28,2.3
-23.658056,31.05,16-07-2013,1.37,1.88,0.90000004
-27.169444,29.233889,16-07-2013,0.94,2.07,2.5
-26.861111,28.884722,16-07-2013,1.0,2.01,1.5
-27.00222,28.76528,16-07-2013,1.05,1.99,1.4
-26.648056,27.089444,16-07-2013,1.27,2.32,1.0
-26.880278,26.965,16-07-2013,1.37,2.31,1.0
-26.98472222,26.63227778,16-07-2013,1.52,2.5,0.8
-28.141944,26.417778,16-07-2013,1.73,2.72,0.7
